waveform	[0]
t0	25.09.2014  10:45:58.559262
delta t	0.002000

time	Y[0]
  58.559262	-1.000000E-2
  58.561262	-1.000000E-2
  58.563262	-1.000000E-2
  58.565262	-1.000000E-2
  58.567262	-1.000000E-2
  58.569262	-1.000000E-2
  58.571262	-1.000000E-2
  58.573262	-1.000000E-2
  58.575262	-1.000000E-2
  58.577262	-1.000000E-2
  58.579262	-1.000000E-2
  58.581262	-1.000000E-2
  58.583262	-1.000000E-2
  58.585262	-1.000000E-2
  58.587262	-1.000000E-2
  58.589262	-1.000000E-2
  58.591262	-1.000000E-2
  58.593262	-1.000000E-2
  58.595262	-1.000000E-2
  58.597262	-1.000000E-2
  58.599262	-1.000000E-2
  58.601262	-1.000000E-2
  58.603262	-1.000000E-2
  58.605262	-1.000000E-2
  58.607262	-1.000000E-2
  58.609262	-1.000000E-2
  58.611262	-1.000000E-2
  58.613262	-1.000000E-2
  58.615262	-1.000000E-2
  58.617262	-1.000000E-2
  58.619262	-1.000000E-2
  58.621262	-1.000000E-2
  58.623262	-1.000000E-2
  58.625262	-1.000000E-2
  58.627262	-1.000000E-2
  58.629262	-1.000000E-2
  58.631262	-1.000000E-2
  58.633262	-1.000000E-2
  58.635262	-1.000000E-2
  58.637262	-1.000000E-2
  58.639262	-1.000000E-2
  58.641262	-1.000000E-2
  58.643262	-1.000000E-2
  58.645262	-1.000000E-2
  58.647262	-1.000000E-2
  58.649262	-1.000000E-2
  58.651262	-1.000000E-2
  58.653262	-1.000000E-2
  58.655262	-1.000000E-2
  58.657262	-1.000000E-2
  58.659262	-1.000000E-2
  58.661262	-1.000000E-2
  58.663262	-1.000000E-2
  58.665262	-1.000000E-2
  58.667262	-1.000000E-2
  58.669262	-1.000000E-2
  58.671262	-1.000000E-2
  58.673262	-1.000000E-2
  58.675262	-1.000000E-2
  58.677262	-1.000000E-2
  58.679262	-1.000000E-2
  58.681262	-1.000000E-2
  58.683262	-1.000000E-2
  58.685262	-1.000000E-2
  58.687262	-1.000000E-2
  58.689262	-1.000000E-2
  58.691262	-1.000000E-2
  58.693262	-1.000000E-2
  58.695262	-1.000000E-2
  58.697262	-1.000000E-2
  58.699262	-1.000000E-2
  58.701262	-1.000000E-2
  58.703262	-1.000000E-2
  58.705262	-1.000000E-2
  58.707262	-1.000000E-2
  58.709262	-1.000000E-2
  58.711262	-1.000000E-2
  58.713262	-1.000000E-2
  58.715262	-1.000000E-2
  58.717262	-1.000000E-2
  58.719262	-1.000000E-2
  58.721262	-1.000000E-2
  58.723262	-1.000000E-2
  58.725262	-1.000000E-2
  58.727262	-1.000000E-2
  58.729262	-1.000000E-2
  58.731262	-1.000000E-2
  58.733262	-1.000000E-2
  58.735262	-1.000000E-2
  58.737262	-1.000000E-2
  58.739262	-1.000000E-2
  58.741262	-1.000000E-2
  58.743262	-1.000000E-2
  58.745262	-1.000000E-2
  58.747262	-1.000000E-2
  58.749262	-1.000000E-2
  58.751262	-1.000000E-2
  58.753262	-1.000000E-2
  58.755262	-1.000000E-2
  58.757262	-1.000000E-2
  58.759262	-1.000000E-2
  58.761262	-1.000000E-2
  58.763262	-1.000000E-2
  58.765262	-1.000000E-2
  58.767262	-1.000000E-2
  58.769262	-1.000000E-2
  58.771262	-1.000000E-2
  58.773262	-1.000000E-2
  58.775262	-1.000000E-2
  58.777262	-1.000000E-2
  58.779262	-1.000000E-2
  58.781262	-1.000000E-2
  58.783262	-1.000000E-2
  58.785262	-1.000000E-2
  58.787262	-1.000000E-2
  58.789262	-1.000000E-2
  58.791262	-1.000000E-2
  58.793262	-1.000000E-2
  58.795262	-1.000000E-2
  58.797262	-1.000000E-2
  58.799262	-1.000000E-2
  58.801262	-1.000000E-2
  58.803262	-1.000000E-2
  58.805262	-1.000000E-2
  58.807262	-1.000000E-2
  58.809262	-1.000000E-2
  58.811262	-1.000000E-2
  58.813262	-1.000000E-2
  58.815262	-1.000000E-2
  58.817262	-1.000000E-2
  58.819262	-1.000000E-2
  58.821262	-1.000000E-2
  58.823262	-1.000000E-2
  58.825262	-1.000000E-2
  58.827262	-1.000000E-2
  58.829262	-1.000000E-2
  58.831262	-1.000000E-2
  58.833262	-1.000000E-2
  58.835262	-1.000000E-2
  58.837262	-1.000000E-2
  58.839262	-1.000000E-2
  58.841262	-1.000000E-2
  58.843262	-1.000000E-2
  58.845262	-1.000000E-2
  58.847262	-1.000000E-2
  58.849262	-1.000000E-2
  58.851262	-1.000000E-2
  58.853262	-1.000000E-2
  58.855262	-1.000000E-2
  58.857262	-1.000000E-2
  58.859262	-1.000000E-2
  58.861262	-1.000000E-2
  58.863262	-1.000000E-2
  58.865262	-1.000000E-2
  58.867262	-1.000000E-2
  58.869262	-1.000000E-2
  58.871262	-1.000000E-2
  58.873262	-1.000000E-2
  58.875262	-1.000000E-2
  58.877262	-1.000000E-2
  58.879262	-1.000000E-2
  58.881262	-1.000000E-2
  58.883262	-1.000000E-2
  58.885262	-1.000000E-2
  58.887262	-1.000000E-2
  58.889262	-1.000000E-2
  58.891262	-1.000000E-2
  58.893262	-1.000000E-2
  58.895262	-1.000000E-2
  58.897262	-1.000000E-2
  58.899262	-1.000000E-2
  58.901262	-1.000000E-2
  58.903262	-1.000000E-2
  58.905262	-1.000000E-2
  58.907262	-1.000000E-2
  58.909262	-1.000000E-2
  58.911262	-1.000000E-2
  58.913262	-1.000000E-2
  58.915262	-1.000000E-2
  58.917262	-1.000000E-2
  58.919262	-1.000000E-2
  58.921262	-1.000000E-2
  58.923262	-1.000000E-2
  58.925262	-1.000000E-2
  58.927262	-1.000000E-2
  58.929262	-1.000000E-2
  58.931262	-1.000000E-2
  58.933262	-1.000000E-2
  58.935262	-1.000000E-2
  58.937262	-1.000000E-2
  58.939262	-1.000000E-2
  58.941262	-1.000000E-2
  58.943262	-1.000000E-2
  58.945262	-1.000000E-2
  58.947262	-1.000000E-2
  58.949262	-1.000000E-2
  58.951262	-1.000000E-2
  58.953262	-1.000000E-2
  58.955262	-1.000000E-2
  58.957262	-1.000000E-2
  58.959262	-1.000000E-2
  58.961262	-1.000000E-2
  58.963262	-1.000000E-2
  58.965262	-1.000000E-2
  58.967262	-1.000000E-2
  58.969262	-1.000000E-2
  58.971262	-1.000000E-2
  58.973262	-1.000000E-2
  58.975262	-1.000000E-2
  58.977262	-1.000000E-2
  58.979262	-1.000000E-2
  58.981262	-1.000000E-2
  58.983262	-1.000000E-2
  58.985262	-1.000000E-2
  58.987262	-1.000000E-2
  58.989262	-1.000000E-2
  58.991262	-1.000000E-2
  58.993262	-1.000000E-2
  58.995262	-1.000000E-2
  58.997262	-1.000000E-2
  58.999262	-1.000000E-2
  59.001262	-1.000000E-2
  59.003262	-1.000000E-2
  59.005262	-1.000000E-2
  59.007262	-1.000000E-2
  59.009262	-1.000000E-2
  59.011262	-1.000000E-2
  59.013262	-1.000000E-2
  59.015262	-1.000000E-2
  59.017262	-1.000000E-2
  59.019262	-1.000000E-2
  59.021262	-1.000000E-2
  59.023262	-1.000000E-2
  59.025262	-1.000000E-2
  59.027262	-1.000000E-2
  59.029262	-1.000000E-2
  59.031262	-1.000000E-2
  59.033262	-1.000000E-2
  59.035262	-1.000000E-2
  59.037262	-1.000000E-2
  59.039262	-1.000000E-2
  59.041262	-1.000000E-2
  59.043262	-1.000000E-2
  59.045262	-1.000000E-2
  59.047262	-1.000000E-2
  59.049262	-1.000000E-2
  59.051262	-1.000000E-2
  59.053262	-1.000000E-2
  59.055262	-1.000000E-2
  59.057262	-1.000000E-2
  59.059262	-1.000000E-2
  59.061262	-1.000000E-2
  59.063262	-1.000000E-2
  59.065262	-1.000000E-2
  59.067262	-1.000000E-2
  59.069262	-1.000000E-2
  59.071262	-1.000000E-2
  59.073262	-1.000000E-2
  59.075262	-1.000000E-2
  59.077262	-1.000000E-2
  59.079262	-1.000000E-2
  59.081262	-1.000000E-2
  59.083262	-1.000000E-2
  59.085262	-1.000000E-2
  59.087262	-1.000000E-2
  59.089262	-1.000000E-2
  59.091262	-1.000000E-2
  59.093262	-1.000000E-2
  59.095262	-1.000000E-2
  59.097262	-1.000000E-2
  59.099262	-1.000000E-2
  59.101262	-1.000000E-2
  59.103262	-1.000000E-2
  59.105262	-1.000000E-2
  59.107262	-1.000000E-2
  59.109262	-1.000000E-2
  59.111262	-1.000000E-2
  59.113262	-1.000000E-2
  59.115262	-1.000000E-2
  59.117262	-1.000000E-2
  59.119262	-1.000000E-2
  59.121262	-1.000000E-2
  59.123262	-1.000000E-2
  59.125262	-1.000000E-2
  59.127262	-1.000000E-2
  59.129262	-1.000000E-2
  59.131262	-1.000000E-2
  59.133262	-1.000000E-2
  59.135262	-1.000000E-2
  59.137262	-1.000000E-2
  59.139262	-1.000000E-2
  59.141262	-1.000000E-2
  59.143262	-1.000000E-2
  59.145262	-1.000000E-2
  59.147262	-1.000000E-2
  59.149262	-1.000000E-2
  59.151262	-1.000000E-2
  59.153262	-1.000000E-2
  59.155262	-1.000000E-2
  59.157262	-1.000000E-2
  59.159262	-1.000000E-2
  59.161262	-1.000000E-2
  59.163262	-1.000000E-2
  59.165262	-1.000000E-2
  59.167262	-1.000000E-2
  59.169262	-1.000000E-2
  59.171262	-1.000000E-2
  59.173262	-1.000000E-2
  59.175262	-1.000000E-2
  59.177262	-1.000000E-2
  59.179262	-1.000000E-2
  59.181262	-1.000000E-2
  59.183262	-1.000000E-2
  59.185262	-1.000000E-2
  59.187262	-1.000000E-2
  59.189262	-1.000000E-2
  59.191262	-1.000000E-2
  59.193262	-1.000000E-2
  59.195262	-1.000000E-2
  59.197262	-1.000000E-2
  59.199262	-1.000000E-2
  59.201262	-1.000000E-2
  59.203262	-1.000000E-2
  59.205262	-1.000000E-2
