waveform	[0]
t0	25.09.2014  07:23:40.886145
delta t	0.002000

time	Y[0]
  40.886145	-3.200000E-3
  40.888145	-8.000000E-3
  40.890145	-6.800000E-3
  40.892145	-6.800000E-3
  40.894145	-3.200000E-3
  40.896145	-8.000000E-3
  40.898145	-3.200000E-3
  40.900145	-6.800000E-3
  40.902145	-6.800000E-3
  40.904145	-8.000000E-3
  40.906145	-3.200000E-3
  40.908145	-8.000000E-3
  40.910145	-6.800000E-3
  40.912145	-5.600000E-3
  40.914145	-3.200000E-3
  40.916145	-8.000000E-3
  40.918145	-3.200000E-3
  40.920145	-6.800000E-3
  40.922145	-6.800000E-3
  40.924145	-8.000000E-3
  40.926145	-3.200000E-3
  40.928145	-8.000000E-3
  40.930145	-6.800000E-3
  40.932145	-5.600000E-3
  40.934145	-3.200000E-3
  40.936145	-8.000000E-3
  40.938145	-3.200000E-3
  40.940145	-6.800000E-3
  40.942145	-6.800000E-3
  40.944145	-8.000000E-3
  40.946145	-3.200000E-3
  40.948145	-8.000000E-3
  40.950145	-6.800000E-3
  40.952145	-6.800000E-3
  40.954145	-3.200000E-3
  40.956145	-8.000000E-3
  40.958145	-3.200000E-3
  40.960145	-6.800000E-3
  40.962145	-6.800000E-3
  40.964145	-8.000000E-3
  40.966145	-3.200000E-3
  40.968145	-8.000000E-3
  40.970145	-6.800000E-3
  40.972145	-5.600000E-3
  40.974145	-3.200000E-3
  40.976145	-8.000000E-3
  40.978145	-3.200000E-3
  40.980145	-6.800000E-3
  40.982145	-6.800000E-3
  40.984145	-8.000000E-3
  40.986145	-3.200000E-3
  40.988145	-8.000000E-3
  40.990145	-6.800000E-3
  40.992145	-6.800000E-3
  40.994145	-3.200000E-3
  40.996145	-8.000000E-3
  40.998145	-3.200000E-3
  41.000145	-6.800000E-3
  41.002145	-6.800000E-3
  41.004145	-8.000000E-3
  41.006145	-4.400000E-3
  41.008145	-8.000000E-3
  41.010145	-6.800000E-3
  41.012145	-6.800000E-3
  41.014145	-3.200000E-3
  41.016145	-8.000000E-3
  41.018145	-3.200000E-3
  41.020145	-5.600000E-3
  41.022145	-6.800000E-3
  41.024145	-8.000000E-3
  41.026145	-4.400000E-3
  41.028145	-8.000000E-3
  41.030145	-6.800000E-3
  41.032145	-6.800000E-3
  41.034145	-3.200000E-3
  41.036145	-8.000000E-3
  41.038145	-3.200000E-3
  41.040145	-6.800000E-3
  41.042145	-6.800000E-3
  41.044145	-8.000000E-3
  41.046145	-4.400000E-3
  41.048145	-8.000000E-3
  41.050145	-6.800000E-3
  41.052145	-6.800000E-3
  41.054145	-3.200000E-3
  41.056145	-8.000000E-3
  41.058145	-3.200000E-3
  41.060145	-6.800000E-3
  41.062145	-6.800000E-3
  41.064145	-8.000000E-3
  41.066145	-4.400000E-3
  41.068145	-8.000000E-3
  41.070145	-6.800000E-3
  41.072145	-6.800000E-3
  41.074145	-3.200000E-3
  41.076145	-8.000000E-3
  41.078145	-2.000000E-3
  41.080145	-6.800000E-3
  41.082145	-6.800000E-3
  41.084145	-8.000000E-3
  41.086145	-4.400000E-3
  41.088145	-8.000000E-3
  41.090145	-6.800000E-3
  41.092145	-6.800000E-3
  41.094145	-3.200000E-3
  41.096145	-8.000000E-3
  41.098145	-2.000000E-3
  41.100145	-5.600000E-3
  41.102145	-6.800000E-3
  41.104145	-8.000000E-3
  41.106145	-3.200000E-3
  41.108145	-8.000000E-3
  41.110145	-6.800000E-3
  41.112145	-6.800000E-3
  41.114145	-4.400000E-3
  41.116145	-8.000000E-3
  41.118145	-2.000000E-3
  41.120145	-6.800000E-3
  41.122145	-6.800000E-3
  41.124145	-8.000000E-3
  41.126145	-4.400000E-3
  41.128145	-8.000000E-3
  41.130145	-6.800000E-3
  41.132145	-5.600000E-3
  41.134145	-3.200000E-3
  41.136145	-8.000000E-3
  41.138145	-2.000000E-3
  41.140145	-6.800000E-3
  41.142145	-6.800000E-3
  41.144145	-8.000000E-3
  41.146145	-4.400000E-3
  41.148145	-9.200000E-3
  41.150145	-6.800000E-3
  41.152145	-6.800000E-3
  41.154145	-3.200000E-3
  41.156145	-8.000000E-3
  41.158145	-2.000000E-3
  41.160145	-5.600000E-3
  41.162145	-6.800000E-3
  41.164145	-8.000000E-3
  41.166145	-4.400000E-3
  41.168145	-9.200000E-3
  41.170145	-6.800000E-3
  41.172145	-6.800000E-3
  41.174145	-3.200000E-3
  41.176145	-8.000000E-3
  41.178145	-2.000000E-3
  41.180145	-5.600000E-3
  41.182145	-6.800000E-3
  41.184145	-8.000000E-3
  41.186145	-4.400000E-3
  41.188145	-9.200000E-3
  41.190145	-6.800000E-3
  41.192145	-6.800000E-3
  41.194145	-3.200000E-3
  41.196145	-8.000000E-3
  41.198145	-2.000000E-3
  41.200145	-5.600000E-3
  41.202145	-6.800000E-3
  41.204145	-8.000000E-3
  41.206145	-4.400000E-3
  41.208145	-8.000000E-3
  41.210145	-6.800000E-3
  41.212145	-6.800000E-3
  41.214145	-3.200000E-3
  41.216145	-8.000000E-3
  41.218145	-2.000000E-3
  41.220145	-5.600000E-3
  41.222145	-6.800000E-3
  41.224145	-8.000000E-3
  41.226145	-4.400000E-3
  41.228145	-9.200000E-3
  41.230145	-6.800000E-3
  41.232145	-5.600000E-3
  41.234145	-4.400000E-3
  41.236145	-8.000000E-3
  41.238145	-2.000000E-3
  41.240145	-5.600000E-3
  41.242145	-6.800000E-3
  41.244145	-8.000000E-3
  41.246145	-4.400000E-3
  41.248145	-9.200000E-3
  41.250145	-6.800000E-3
  41.252145	-6.800000E-3
  41.254145	-3.200000E-3
  41.256145	-8.000000E-3
  41.258145	-2.000000E-3
  41.260145	-5.600000E-3
  41.262145	-6.800000E-3
  41.264145	-8.000000E-3
  41.266145	-4.400000E-3
  41.268145	-9.200000E-3
  41.270145	-6.800000E-3
  41.272145	-6.800000E-3
  41.274145	-3.200000E-3
  41.276145	-8.000000E-3
  41.278145	-2.000000E-3
  41.280145	-5.600000E-3
  41.282145	-6.800000E-3
  41.284145	-8.000000E-3
  41.286145	-4.400000E-3
  41.288145	-9.200000E-3
  41.290145	-6.800000E-3
  41.292145	-6.800000E-3
  41.294145	-3.200000E-3
  41.296145	-8.000000E-3
  41.298145	-8.000000E-4
  41.300145	-5.600000E-3
  41.302145	-6.800000E-3
  41.304145	-8.000000E-3
  41.306145	-4.400000E-3
  41.308145	-9.200000E-3
