waveform	[0]
t0	25.09.2014  07:44:05.467006
delta t	0.002000

time	Y[0]
  05.467006	2.000000E-4
  05.469006	2.000000E-4
  05.471006	2.000000E-4
  05.473006	2.000000E-4
  05.475006	2.000000E-4
  05.477006	2.000000E-4
  05.479006	2.000000E-4
  05.481006	2.000000E-4
  05.483006	2.000000E-4
  05.485006	1.400000E-3
  05.487006	2.000000E-4
  05.489006	2.000000E-4
  05.491006	2.000000E-4
  05.493006	2.000000E-4
  05.495006	2.000000E-4
  05.497006	2.000000E-4
  05.499006	2.000000E-4
  05.501006	2.000000E-4
  05.503006	2.000000E-4
  05.505006	1.400000E-3
  05.507006	2.000000E-4
  05.509006	2.000000E-4
  05.511006	1.400000E-3
  05.513006	2.000000E-4
  05.515006	2.000000E-4
  05.517006	2.000000E-4
  05.519006	1.400000E-3
  05.521006	2.000000E-4
  05.523006	1.400000E-3
  05.525006	2.000000E-4
  05.527006	2.000000E-4
  05.529006	2.000000E-4
  05.531006	2.000000E-4
  05.533006	2.000000E-4
  05.535006	2.000000E-4
  05.537006	2.000000E-4
  05.539006	2.000000E-4
  05.541006	2.000000E-4
  05.543006	2.000000E-4
  05.545006	2.000000E-4
  05.547006	2.000000E-4
  05.549006	2.000000E-4
  05.551006	2.000000E-4
  05.553006	2.000000E-4
  05.555006	2.000000E-4
  05.557006	2.000000E-4
  05.559006	2.000000E-4
  05.561006	2.000000E-4
  05.563006	2.000000E-4
  05.565006	2.000000E-4
  05.567006	2.000000E-4
  05.569006	2.000000E-4
  05.571006	2.000000E-4
  05.573006	2.000000E-4
  05.575006	2.000000E-4
  05.577006	2.000000E-4
  05.579006	2.000000E-4
  05.581006	2.000000E-4
  05.583006	2.000000E-4
  05.585006	2.000000E-4
  05.587006	2.000000E-4
  05.589006	2.000000E-4
  05.591006	2.000000E-4
  05.593006	2.000000E-4
  05.595006	2.000000E-4
  05.597006	2.000000E-4
  05.599006	1.400000E-3
  05.601006	2.000000E-4
  05.603006	2.000000E-4
  05.605006	1.400000E-3
  05.607006	1.400000E-3
  05.609006	2.000000E-4
  05.611006	2.000000E-4
  05.613006	2.000000E-4
  05.615006	2.000000E-4
  05.617006	1.400000E-3
  05.619006	2.000000E-4
  05.621006	2.000000E-4
  05.623006	2.000000E-4
  05.625006	2.000000E-4
  05.627006	2.000000E-4
  05.629006	2.000000E-4
  05.631006	2.000000E-4
  05.633006	2.000000E-4
  05.635006	2.000000E-4
  05.637006	2.000000E-4
  05.639006	1.400000E-3
  05.641006	2.000000E-4
  05.643006	1.400000E-3
  05.645006	2.000000E-4
  05.647006	1.400000E-3
  05.649006	2.000000E-4
  05.651006	2.000000E-4
  05.653006	2.000000E-4
  05.655006	2.000000E-4
  05.657006	2.000000E-4
  05.659006	2.000000E-4
  05.661006	2.000000E-4
  05.663006	1.400000E-3
  05.665006	1.400000E-3
  05.667006	1.400000E-3
  05.669006	2.000000E-4
  05.671006	2.000000E-4
  05.673006	2.000000E-4
  05.675006	2.000000E-4
  05.677006	2.000000E-4
  05.679006	2.000000E-4
  05.681006	2.000000E-4
  05.683006	2.000000E-4
  05.685006	1.400000E-3
  05.687006	2.000000E-4
  05.689006	2.000000E-4
  05.691006	2.000000E-4
  05.693006	2.000000E-4
  05.695006	2.000000E-4
  05.697006	2.000000E-4
  05.699006	1.400000E-3
  05.701006	2.000000E-4
  05.703006	2.000000E-4
  05.705006	2.000000E-4
  05.707006	2.000000E-4
  05.709006	2.000000E-4
  05.711006	2.000000E-4
  05.713006	2.000000E-4
  05.715006	2.000000E-4
  05.717006	2.000000E-4
  05.719006	2.000000E-4
  05.721006	2.000000E-4
  05.723006	1.400000E-3
  05.725006	1.400000E-3
  05.727006	1.400000E-3
  05.729006	2.000000E-4
  05.731006	2.000000E-4
  05.733006	2.000000E-4
  05.735006	2.000000E-4
  05.737006	2.000000E-4
  05.739006	2.000000E-4
  05.741006	2.000000E-4
  05.743006	1.400000E-3
  05.745006	2.000000E-4
  05.747006	2.000000E-4
  05.749006	2.000000E-4
  05.751006	2.000000E-4
  05.753006	2.000000E-4
  05.755006	2.000000E-4
  05.757006	2.000000E-4
  05.759006	2.000000E-4
  05.761006	2.000000E-4
  05.763006	1.400000E-3
  05.765006	1.400000E-3
  05.767006	1.400000E-3
  05.769006	2.000000E-4
  05.771006	1.400000E-3
  05.773006	2.000000E-4
  05.775006	2.000000E-4
  05.777006	2.000000E-4
  05.779006	2.000000E-4
  05.781006	2.000000E-4
  05.783006	1.400000E-3
  05.785006	2.000000E-4
  05.787006	2.000000E-4
  05.789006	2.000000E-4
  05.791006	1.400000E-3
  05.793006	2.000000E-4
  05.795006	2.000000E-4
  05.797006	2.000000E-4
  05.799006	2.000000E-4
  05.801006	1.400000E-3
  05.803006	1.400000E-3
  05.805006	1.400000E-3
  05.807006	2.000000E-4
  05.809006	1.400000E-3
  05.811006	2.000000E-4
  05.813006	2.000000E-4
  05.815006	2.000000E-4
  05.817006	2.000000E-4
  05.819006	1.400000E-3
  05.821006	1.400000E-3
  05.823006	2.000000E-4
  05.825006	2.000000E-4
  05.827006	2.000000E-4
  05.829006	2.000000E-4
  05.831006	2.000000E-4
  05.833006	2.000000E-4
  05.835006	2.000000E-4
  05.837006	2.000000E-4
  05.839006	2.000000E-4
  05.841006	2.000000E-4
  05.843006	1.400000E-3
  05.845006	1.400000E-3
  05.847006	1.400000E-3
  05.849006	1.400000E-3
  05.851006	2.000000E-4
  05.853006	2.000000E-4
  05.855006	2.000000E-4
  05.857006	2.000000E-4
  05.859006	2.000000E-4
  05.861006	2.000000E-4
  05.863006	1.400000E-3
  05.865006	1.400000E-3
  05.867006	1.400000E-3
  05.869006	2.000000E-4
  05.871006	1.400000E-3
  05.873006	2.000000E-4
  05.875006	2.000000E-4
  05.877006	1.400000E-3
  05.879006	1.400000E-3
  05.881006	2.000000E-4
  05.883006	2.000000E-4
  05.885006	1.400000E-3
  05.887006	2.000000E-4
  05.889006	1.400000E-3
  05.891006	1.400000E-3
  05.893006	2.000000E-4
  05.895006	2.000000E-4
  05.897006	2.000000E-4
  05.899006	1.400000E-3
  05.901006	2.000000E-4
  05.903006	1.400000E-3
  05.905006	1.400000E-3
  05.907006	2.000000E-4
  05.909006	2.000000E-4
  05.911006	2.000000E-4
  05.913006	2.000000E-4
  05.915006	2.000000E-4
  05.917006	2.000000E-4
  05.919006	2.000000E-4
  05.921006	2.000000E-4
  05.923006	2.000000E-4
  05.925006	1.400000E-3
  05.927006	2.000000E-4
  05.929006	2.000000E-4
  05.931006	2.000000E-4
  05.933006	2.000000E-4
  05.935006	2.000000E-4
  05.937006	1.400000E-3
  05.939006	2.000000E-4
  05.941006	2.000000E-4
  05.943006	2.000000E-4
  05.945006	2.000000E-4
  05.947006	1.400000E-3
  05.949006	2.000000E-4
  05.951006	2.000000E-4
  05.953006	2.000000E-4
  05.955006	2.000000E-4
  05.957006	2.000000E-4
  05.959006	2.000000E-4
  05.961006	2.000000E-4
  05.963006	1.400000E-3
  05.965006	2.000000E-4
  05.967006	2.000000E-4
  05.969006	2.000000E-4
  05.971006	2.000000E-4
  05.973006	2.000000E-4
  05.975006	2.000000E-4
  05.977006	2.000000E-4
  05.979006	2.000000E-4
  05.981006	2.000000E-4
  05.983006	1.400000E-3
  05.985006	1.400000E-3
  05.987006	2.000000E-4
  05.989006	1.400000E-3
  05.991006	1.400000E-3
  05.993006	2.000000E-4
  05.995006	2.000000E-4
  05.997006	1.400000E-3
  05.999006	1.400000E-3
  06.001006	2.000000E-4
  06.003006	1.400000E-3
  06.005006	1.400000E-3
  06.007006	2.000000E-4
  06.009006	1.400000E-3
  06.011006	2.000000E-4
  06.013006	2.000000E-4
  06.015006	1.400000E-3
  06.017006	2.000000E-4
  06.019006	2.000000E-4
  06.021006	2.000000E-4
  06.023006	1.400000E-3
  06.025006	1.400000E-3
  06.027006	2.000000E-4
  06.029006	2.000000E-4
  06.031006	2.000000E-4
  06.033006	2.000000E-4
  06.035006	2.000000E-4
  06.037006	2.000000E-4
  06.039006	2.000000E-4
  06.041006	1.400000E-3
  06.043006	1.400000E-3
  06.045006	1.400000E-3
  06.047006	2.000000E-4
  06.049006	1.400000E-3
  06.051006	2.000000E-4
  06.053006	2.000000E-4
  06.055006	2.000000E-4
  06.057006	2.000000E-4
  06.059006	2.000000E-4
  06.061006	2.000000E-4
  06.063006	1.400000E-3
  06.065006	1.400000E-3
  06.067006	2.000000E-4
  06.069006	1.400000E-3
  06.071006	2.000000E-4
  06.073006	2.000000E-4
  06.075006	2.000000E-4
  06.077006	2.000000E-4
  06.079006	1.400000E-3
  06.081006	2.000000E-4
  06.083006	1.400000E-3
  06.085006	2.000000E-4
  06.087006	1.400000E-3
  06.089006	1.400000E-3
  06.091006	2.000000E-4
  06.093006	2.000000E-4
  06.095006	2.000000E-4
  06.097006	2.000000E-4
  06.099006	2.000000E-4
  06.101006	2.000000E-4
  06.103006	1.400000E-3
  06.105006	1.400000E-3
  06.107006	1.400000E-3
  06.109006	2.000000E-4
  06.111006	1.400000E-3
  06.113006	2.000000E-4
  06.115006	2.000000E-4
  06.117006	2.000000E-4
  06.119006	2.000000E-4
  06.121006	2.000000E-4
  06.123006	1.400000E-3
  06.125006	1.400000E-3
  06.127006	1.400000E-3
  06.129006	2.000000E-4
  06.131006	2.000000E-4
  06.133006	2.000000E-4
  06.135006	2.000000E-4
  06.137006	2.000000E-4
  06.139006	2.000000E-4
  06.141006	2.000000E-4
  06.143006	2.000000E-4
  06.145006	1.400000E-3
  06.147006	2.000000E-4
  06.149006	2.000000E-4
  06.151006	1.400000E-3
  06.153006	1.400000E-3
  06.155006	2.000000E-4
  06.157006	2.000000E-4
  06.159006	1.400000E-3
  06.161006	2.000000E-4
  06.163006	1.400000E-3
  06.165006	1.400000E-3
  06.167006	2.000000E-4
  06.169006	1.400000E-3
  06.171006	2.000000E-4
  06.173006	2.000000E-4
  06.175006	1.400000E-3
  06.177006	2.000000E-4
  06.179006	2.000000E-4
  06.181006	2.000000E-4
  06.183006	2.000000E-4
  06.185006	1.400000E-3
  06.187006	2.000000E-4
  06.189006	1.400000E-3
  06.191006	1.400000E-3
  06.193006	2.000000E-4
  06.195006	2.000000E-4
  06.197006	2.000000E-4
  06.199006	2.000000E-4
  06.201006	2.000000E-4
  06.203006	1.400000E-3
  06.205006	1.400000E-3
  06.207006	1.400000E-3
  06.209006	2.000000E-4
  06.211006	1.400000E-3
  06.213006	2.000000E-4
  06.215006	1.400000E-3
  06.217006	2.000000E-4
  06.219006	1.400000E-3
  06.221006	2.000000E-4
  06.223006	1.400000E-3
  06.225006	1.400000E-3
  06.227006	2.000000E-4
  06.229006	2.000000E-4
  06.231006	1.400000E-3
  06.233006	2.000000E-4
  06.235006	2.000000E-4
  06.237006	1.400000E-3
  06.239006	2.000000E-4
  06.241006	1.400000E-3
  06.243006	2.000000E-4
  06.245006	1.400000E-3
  06.247006	1.400000E-3
  06.249006	2.000000E-4
  06.251006	1.400000E-3
  06.253006	2.000000E-4
  06.255006	2.000000E-4
  06.257006	2.000000E-4
  06.259006	1.400000E-3
  06.261006	2.000000E-4
  06.263006	2.000000E-4
  06.265006	1.400000E-3
  06.267006	2.000000E-4
  06.269006	1.400000E-3
  06.271006	1.400000E-3
  06.273006	2.000000E-4
  06.275006	2.000000E-4
  06.277006	1.400000E-3
  06.279006	2.000000E-4
  06.281006	1.400000E-3
  06.283006	1.400000E-3
  06.285006	1.400000E-3
  06.287006	1.400000E-3
  06.289006	2.000000E-4
  06.291006	1.400000E-3
  06.293006	2.000000E-4
  06.295006	2.000000E-4
  06.297006	1.400000E-3
  06.299006	1.400000E-3
  06.301006	2.000000E-4
  06.303006	1.400000E-3
  06.305006	1.400000E-3
  06.307006	1.400000E-3
  06.309006	2.000000E-4
  06.311006	2.000000E-4
  06.313006	2.000000E-4
  06.315006	2.000000E-4
  06.317006	1.400000E-3
  06.319006	1.400000E-3
  06.321006	2.000000E-4
  06.323006	1.400000E-3
