waveform	[0]
t0	25.09.2014  11:05:26.588806
delta t	0.002000

time	Y[0]
  26.588806	-2.800000E-3
  26.590806	-1.600000E-3
  26.592806	-4.000000E-4
  26.594806	-4.000000E-3
  26.596806	-4.000000E-4
  26.598806	-1.600000E-3
  26.600806	-2.800000E-3
  26.602806	-4.000000E-3
  26.604806	-4.000000E-4
  26.606806	-2.800000E-3
  26.608806	-2.800000E-3
  26.610806	-1.600000E-3
  26.612806	8.000000E-4
  26.614806	-4.000000E-3
  26.616806	-1.600000E-3
  26.618806	-4.000000E-4
  26.620806	-2.800000E-3
  26.622806	-4.000000E-3
  26.624806	-4.000000E-4
  26.626806	-2.800000E-3
  26.628806	-2.800000E-3
  26.630806	-1.600000E-3
  26.632806	8.000000E-4
  26.634806	-4.000000E-3
  26.636806	-1.600000E-3
  26.638806	-1.600000E-3
  26.640806	-2.800000E-3
  26.642806	-4.000000E-3
  26.644806	-4.000000E-4
  26.646806	-4.000000E-3
  26.648806	-2.800000E-3
  26.650806	-1.600000E-3
  26.652806	-4.000000E-4
  26.654806	-4.000000E-3
  26.656806	-1.600000E-3
  26.658806	-4.000000E-4
  26.660806	-2.800000E-3
  26.662806	-4.000000E-3
  26.664806	-4.000000E-4
  26.666806	-2.800000E-3
  26.668806	-2.800000E-3
  26.670806	-1.600000E-3
  26.672806	8.000000E-4
  26.674806	-4.000000E-3
  26.676806	-1.600000E-3
  26.678806	-1.600000E-3
  26.680806	-1.600000E-3
  26.682806	-4.000000E-3
  26.684806	8.000000E-4
  26.686806	-4.000000E-3
  26.688806	-2.800000E-3
  26.690806	-1.600000E-3
  26.692806	8.000000E-4
  26.694806	-4.000000E-3
  26.696806	-4.000000E-4
  26.698806	-1.600000E-3
  26.700806	-2.800000E-3
  26.702806	-4.000000E-3
  26.704806	8.000000E-4
  26.706806	-2.800000E-3
  26.708806	-2.800000E-3
  26.710806	-1.600000E-3
  26.712806	8.000000E-4
  26.714806	-4.000000E-3
  26.716806	-4.000000E-4
  26.718806	-1.600000E-3
  26.720806	-2.800000E-3
  26.722806	-4.000000E-3
  26.724806	8.000000E-4
  26.726806	-4.000000E-3
  26.728806	-2.800000E-3
  26.730806	-1.600000E-3
  26.732806	8.000000E-4
  26.734806	-4.000000E-3
  26.736806	-4.000000E-4
  26.738806	-1.600000E-3
  26.740806	-1.600000E-3
  26.742806	-4.000000E-3
  26.744806	8.000000E-4
  26.746806	-2.800000E-3
  26.748806	-2.800000E-3
  26.750806	-1.600000E-3
  26.752806	8.000000E-4
  26.754806	-4.000000E-3
  26.756806	-1.600000E-3
  26.758806	-1.600000E-3
  26.760806	-2.800000E-3
  26.762806	-4.000000E-3
  26.764806	-4.000000E-4
  26.766806	-4.000000E-3
  26.768806	-2.800000E-3
  26.770806	-1.600000E-3
  26.772806	8.000000E-4
  26.774806	-4.000000E-3
  26.776806	-4.000000E-4
  26.778806	-4.000000E-4
  26.780806	-1.600000E-3
  26.782806	-4.000000E-3
  26.784806	8.000000E-4
  26.786806	-2.800000E-3
  26.788806	-2.800000E-3
  26.790806	-1.600000E-3
  26.792806	8.000000E-4
  26.794806	-4.000000E-3
  26.796806	-4.000000E-4
  26.798806	-1.600000E-3
  26.800806	-2.800000E-3
  26.802806	-4.000000E-3
  26.804806	8.000000E-4
  26.806806	-4.000000E-3
  26.808806	-2.800000E-3
  26.810806	-1.600000E-3
  26.812806	8.000000E-4
  26.814806	-4.000000E-3
  26.816806	-4.000000E-4
  26.818806	-1.600000E-3
  26.820806	-1.600000E-3
  26.822806	-4.000000E-3
  26.824806	8.000000E-4
  26.826806	-4.000000E-3
  26.828806	-2.800000E-3
  26.830806	-1.600000E-3
  26.832806	8.000000E-4
  26.834806	-4.000000E-3
  26.836806	-4.000000E-4
  26.838806	-1.600000E-3
  26.840806	-2.800000E-3
  26.842806	-4.000000E-3
  26.844806	8.000000E-4
  26.846806	-4.000000E-3
  26.848806	-2.800000E-3
  26.850806	-1.600000E-3
  26.852806	8.000000E-4
  26.854806	-4.000000E-3
  26.856806	-4.000000E-4
  26.858806	-1.600000E-3
  26.860806	-1.600000E-3
  26.862806	-4.000000E-3
  26.864806	8.000000E-4
  26.866806	-4.000000E-3
  26.868806	-2.800000E-3
  26.870806	-1.600000E-3
  26.872806	8.000000E-4
  26.874806	-4.000000E-3
  26.876806	-4.000000E-4
  26.878806	-1.600000E-3
  26.880806	-2.800000E-3
  26.882806	-4.000000E-3
  26.884806	2.000000E-3
  26.886806	-4.000000E-3
  26.888806	-2.800000E-3
  26.890806	-1.600000E-3
  26.892806	8.000000E-4
  26.894806	-4.000000E-3
  26.896806	-4.000000E-4
  26.898806	-1.600000E-3
  26.900806	-2.800000E-3
  26.902806	-4.000000E-3
  26.904806	8.000000E-4
  26.906806	-4.000000E-3
  26.908806	-2.800000E-3
  26.910806	-1.600000E-3
  26.912806	2.000000E-3
  26.914806	-2.800000E-3
  26.916806	2.000000E-3
  26.918806	-1.600000E-3
  26.920806	-2.800000E-3
  26.922806	-4.000000E-3
  26.924806	-4.000000E-4
  26.926806	-4.000000E-3
  26.928806	-2.800000E-3
  26.930806	-1.600000E-3
  26.932806	2.000000E-3
