waveform	[0]
t0	19.10.2013  14:51:28.171826
delta t	0.002000

time	Y[0]
  28.171826	0.000000E+0
  28.173826	-2.000000E-3
  28.175826	-1.000000E-3
  28.177826	-2.000000E-3
  28.179826	-2.000000E-3
  28.181826	-3.000000E-3
  28.183826	-2.000000E-3
  28.185826	-2.000000E-3
  28.187826	-2.000000E-3
  28.189826	-2.000000E-3
  28.191826	0.000000E+0
  28.193826	-2.000000E-3
  28.195826	-1.000000E-3
  28.197826	-2.000000E-3
  28.199826	-2.000000E-3
  28.201826	-3.000000E-3
  28.203826	-2.000000E-3
  28.205826	-2.000000E-3
  28.207826	-2.000000E-3
  28.209826	-2.000000E-3
  28.211826	-1.000000E-3
  28.213826	-2.000000E-3
  28.215826	-1.000000E-3
  28.217826	-2.000000E-3
  28.219826	-2.000000E-3
  28.221826	-3.000000E-3
  28.223826	-2.000000E-3
  28.225826	-2.000000E-3
  28.227826	-2.000000E-3
  28.229826	-2.000000E-3
  28.231826	-1.000000E-3
  28.233826	-2.000000E-3
  28.235826	-1.000000E-3
  28.237826	-2.000000E-3
  28.239826	-2.000000E-3
  28.241826	-3.000000E-3
  28.243826	-2.000000E-3
  28.245826	-2.000000E-3
  28.247826	-2.000000E-3
  28.249826	-2.000000E-3
  28.251826	-1.000000E-3
  28.253826	-2.000000E-3
  28.255826	-1.000000E-3
  28.257826	-2.000000E-3
  28.259826	-2.000000E-3
  28.261826	-3.000000E-3
  28.263826	-2.000000E-3
  28.265826	-2.000000E-3
  28.267826	-2.000000E-3
  28.269826	-2.000000E-3
  28.271826	0.000000E+0
  28.273826	-2.000000E-3
  28.275826	-1.000000E-3
  28.277826	-2.000000E-3
  28.279826	-2.000000E-3
  28.281826	-3.000000E-3
  28.283826	-2.000000E-3
  28.285826	-2.000000E-3
  28.287826	-2.000000E-3
  28.289826	-2.000000E-3
  28.291826	-1.000000E-3
  28.293826	-2.000000E-3
  28.295826	-1.000000E-3
  28.297826	-2.000000E-3
  28.299826	-2.000000E-3
  28.301826	-3.000000E-3
  28.303826	-2.000000E-3
  28.305826	-2.000000E-3
  28.307826	-2.000000E-3
  28.309826	-2.000000E-3
  28.311826	-1.000000E-3
  28.313826	-2.000000E-3
  28.315826	-1.000000E-3
  28.317826	-2.000000E-3
  28.319826	-2.000000E-3
  28.321826	-3.000000E-3
  28.323826	-2.000000E-3
  28.325826	-2.000000E-3
  28.327826	-2.000000E-3
  28.329826	-2.000000E-3
  28.331826	-1.000000E-3
  28.333826	-1.000000E-3
  28.335826	-1.000000E-3
  28.337826	-2.000000E-3
  28.339826	-2.000000E-3
  28.341826	-3.000000E-3
  28.343826	-2.000000E-3
  28.345826	-2.000000E-3
  28.347826	-2.000000E-3
  28.349826	-2.000000E-3
  28.351826	-1.000000E-3
  28.353826	-1.000000E-3
  28.355826	-1.000000E-3
  28.357826	-2.000000E-3
  28.359826	-2.000000E-3
  28.361826	-3.000000E-3
  28.363826	-2.000000E-3
  28.365826	-2.000000E-3
  28.367826	-2.000000E-3
  28.369826	-2.000000E-3
  28.371826	-1.000000E-3
  28.373826	-1.000000E-3
  28.375826	-1.000000E-3
  28.377826	-2.000000E-3
  28.379826	-2.000000E-3
  28.381826	-3.000000E-3
  28.383826	-2.000000E-3
  28.385826	-2.000000E-3
  28.387826	-2.000000E-3
  28.389826	-2.000000E-3
  28.391826	-1.000000E-3
  28.393826	-1.000000E-3
  28.395826	-1.000000E-3
  28.397826	-2.000000E-3
  28.399826	-2.000000E-3
  28.401826	-3.000000E-3
  28.403826	-2.000000E-3
  28.405826	-2.000000E-3
  28.407826	-2.000000E-3
  28.409826	-2.000000E-3
  28.411826	-1.000000E-3
  28.413826	-1.000000E-3
  28.415826	-1.000000E-3
  28.417826	-2.000000E-3
  28.419826	-2.000000E-3
  28.421826	-3.000000E-3
  28.423826	-2.000000E-3
  28.425826	-2.000000E-3
  28.427826	-2.000000E-3
  28.429826	-2.000000E-3
  28.431826	-1.000000E-3
  28.433826	-1.000000E-3
  28.435826	-1.000000E-3
  28.437826	-2.000000E-3
  28.439826	-2.000000E-3
  28.441826	-3.000000E-3
  28.443826	-2.000000E-3
  28.445826	-2.000000E-3
  28.447826	-2.000000E-3
  28.449826	-2.000000E-3
  28.451826	0.000000E+0
  28.453826	-1.000000E-3
  28.455826	-1.000000E-3
  28.457826	-2.000000E-3
  28.459826	-2.000000E-3
  28.461826	-3.000000E-3
  28.463826	-2.000000E-3
  28.465826	-2.000000E-3
  28.467826	-2.000000E-3
  28.469826	-2.000000E-3
  28.471826	-1.000000E-3
  28.473826	-1.000000E-3
  28.475826	-1.000000E-3
  28.477826	-2.000000E-3
  28.479826	-2.000000E-3
  28.481826	-3.000000E-3
  28.483826	-3.000000E-3
  28.485826	-2.000000E-3
  28.487826	-2.000000E-3
  28.489826	-2.000000E-3
  28.491826	-1.000000E-3
  28.493826	-1.000000E-3
  28.495826	-1.000000E-3
  28.497826	-2.000000E-3
  28.499826	-2.000000E-3
  28.501826	-3.000000E-3
  28.503826	-3.000000E-3
  28.505826	-2.000000E-3
  28.507826	-2.000000E-3
  28.509826	-2.000000E-3
  28.511826	-1.000000E-3
  28.513826	-1.000000E-3
  28.515826	-2.000000E-3
  28.517826	-2.000000E-3
  28.519826	-2.000000E-3
  28.521826	-3.000000E-3
  28.523826	-3.000000E-3
  28.525826	-2.000000E-3
  28.527826	-2.000000E-3
  28.529826	-2.000000E-3
  28.531826	-1.000000E-3
  28.533826	-1.000000E-3
  28.535826	-1.000000E-3
  28.537826	-2.000000E-3
  28.539826	-2.000000E-3
  28.541826	-3.000000E-3
  28.543826	-3.000000E-3
  28.545826	-2.000000E-3
  28.547826	-2.000000E-3
  28.549826	-2.000000E-3
  28.551826	-1.000000E-3
  28.553826	-1.000000E-3
  28.555826	-1.000000E-3
  28.557826	-2.000000E-3
  28.559826	-2.000000E-3
  28.561826	-3.000000E-3
  28.563826	-3.000000E-3
  28.565826	-2.000000E-3
  28.567826	-2.000000E-3
  28.569826	-2.000000E-3
  28.571826	-1.000000E-3
  28.573826	-1.000000E-3
  28.575826	-1.000000E-3
  28.577826	-2.000000E-3
  28.579826	-2.000000E-3
  28.581826	-3.000000E-3
  28.583826	-3.000000E-3
  28.585826	-2.000000E-3
  28.587826	-2.000000E-3
  28.589826	-2.000000E-3
  28.591826	-1.000000E-3
  28.593826	0.000000E+0
  28.595826	-1.000000E-3
  28.597826	-2.000000E-3
  28.599826	-2.000000E-3
  28.601826	-3.000000E-3
  28.603826	-3.000000E-3
  28.605826	-2.000000E-3
  28.607826	-2.000000E-3
  28.609826	-2.000000E-3
  28.611826	-1.000000E-3
  28.613826	0.000000E+0
  28.615826	-1.000000E-3
  28.617826	-2.000000E-3
  28.619826	-2.000000E-3
  28.621826	-3.000000E-3
  28.623826	-3.000000E-3
  28.625826	-2.000000E-3
  28.627826	-2.000000E-3
  28.629826	-2.000000E-3
  28.631826	-1.000000E-3
  28.633826	0.000000E+0
  28.635826	-1.000000E-3
  28.637826	-2.000000E-3
  28.639826	-2.000000E-3
  28.641826	-3.000000E-3
  28.643826	-3.000000E-3
  28.645826	-2.000000E-3
  28.647826	-2.000000E-3
  28.649826	-2.000000E-3
  28.651826	-1.000000E-3
  28.653826	0.000000E+0
  28.655826	-2.000000E-3
  28.657826	-2.000000E-3
  28.659826	-2.000000E-3
  28.661826	-3.000000E-3
  28.663826	-3.000000E-3
  28.665826	-2.000000E-3
  28.667826	-2.000000E-3
  28.669826	-2.000000E-3
  28.671826	-1.000000E-3
  28.673826	0.000000E+0
  28.675826	-1.000000E-3
  28.677826	-2.000000E-3
  28.679826	-2.000000E-3
  28.681826	-3.000000E-3
  28.683826	-3.000000E-3
  28.685826	-2.000000E-3
  28.687826	-2.000000E-3
  28.689826	-2.000000E-3
  28.691826	-1.000000E-3
  28.693826	0.000000E+0
  28.695826	-1.000000E-3
  28.697826	-2.000000E-3
  28.699826	-2.000000E-3
  28.701826	-3.000000E-3
  28.703826	-3.000000E-3
  28.705826	-2.000000E-3
  28.707826	-2.000000E-3
  28.709826	-2.000000E-3
  28.711826	-1.000000E-3
  28.713826	0.000000E+0
  28.715826	-1.000000E-3
  28.717826	-2.000000E-3
  28.719826	-2.000000E-3
  28.721826	-3.000000E-3
  28.723826	-3.000000E-3
  28.725826	-2.000000E-3
  28.727826	-2.000000E-3
  28.729826	-2.000000E-3
  28.731826	-1.000000E-3
  28.733826	0.000000E+0
  28.735826	-1.000000E-3
  28.737826	-2.000000E-3
  28.739826	-2.000000E-3
  28.741826	-3.000000E-3
  28.743826	-4.000000E-3
  28.745826	-2.000000E-3
  28.747826	-2.000000E-3
  28.749826	-2.000000E-3
