waveform	[0]
t0	19.10.2013  14:13:31.538188
delta t	0.002000

time	Y[0]
  31.538188	-1.000000E-3
  31.540188	-1.000000E-3
  31.542188	-1.000000E-3
  31.544188	-1.000000E-3
  31.546188	-1.000000E-3
  31.548188	-1.000000E-3
  31.550188	-1.000000E-3
  31.552188	-1.000000E-3
  31.554188	-1.000000E-3
  31.556188	-1.000000E-3
  31.558188	-1.000000E-3
  31.560188	-1.000000E-3
  31.562188	-1.000000E-3
  31.564188	-1.000000E-3
  31.566188	-1.000000E-3
  31.568188	-1.000000E-3
  31.570188	-1.000000E-3
  31.572188	-1.000000E-3
  31.574188	-1.000000E-3
  31.576188	-1.000000E-3
  31.578188	-1.000000E-3
  31.580188	-1.000000E-3
  31.582188	-1.000000E-3
  31.584188	-1.000000E-3
  31.586188	-1.000000E-3
  31.588188	-1.000000E-3
  31.590188	-1.000000E-3
  31.592188	-1.000000E-3
  31.594188	-1.000000E-3
  31.596188	-1.000000E-3
  31.598188	-1.000000E-3
  31.600188	-1.000000E-3
  31.602188	-1.000000E-3
  31.604188	-1.000000E-3
  31.606188	-1.000000E-3
  31.608188	-1.000000E-3
  31.610188	-1.000000E-3
  31.612188	-1.000000E-3
  31.614188	-1.000000E-3
  31.616188	-1.000000E-3
  31.618188	-1.000000E-3
  31.620188	-1.000000E-3
  31.622188	-1.000000E-3
  31.624188	-1.000000E-3
  31.626188	-1.000000E-3
  31.628188	-1.000000E-3
  31.630188	-1.000000E-3
  31.632188	-1.000000E-3
  31.634188	-1.000000E-3
  31.636188	-1.000000E-3
  31.638188	-1.000000E-3
  31.640188	-1.000000E-3
  31.642188	-1.000000E-3
  31.644188	-1.000000E-3
  31.646188	-1.000000E-3
  31.648188	-1.000000E-3
  31.650188	-1.000000E-3
  31.652188	-1.000000E-3
  31.654188	-1.000000E-3
  31.656188	-1.000000E-3
  31.658188	-1.000000E-3
  31.660188	-1.000000E-3
  31.662188	-1.000000E-3
  31.664188	-1.000000E-3
  31.666188	-1.000000E-3
  31.668188	-1.000000E-3
  31.670188	-1.000000E-3
  31.672188	-1.000000E-3
  31.674188	-1.000000E-3
  31.676188	-1.000000E-3
  31.678188	-1.000000E-3
  31.680188	-1.000000E-3
  31.682188	-1.000000E-3
  31.684188	-1.000000E-3
  31.686188	-1.000000E-3
  31.688188	-1.000000E-3
  31.690188	-1.000000E-3
  31.692188	-1.000000E-3
  31.694188	-1.000000E-3
  31.696188	-1.000000E-3
  31.698188	-1.000000E-3
  31.700188	-1.000000E-3
  31.702188	-1.000000E-3
  31.704188	-1.000000E-3
  31.706188	-1.000000E-3
  31.708188	-1.000000E-3
  31.710188	-1.000000E-3
  31.712188	-1.000000E-3
  31.714188	-1.000000E-3
  31.716188	-1.000000E-3
  31.718188	-1.000000E-3
  31.720188	-1.000000E-3
  31.722188	-1.000000E-3
  31.724188	-1.000000E-3
  31.726188	-1.000000E-3
  31.728188	-1.000000E-3
  31.730188	-1.000000E-3
  31.732188	-1.000000E-3
  31.734188	-1.000000E-3
  31.736188	-1.000000E-3
  31.738188	-1.000000E-3
  31.740188	-1.000000E-3
  31.742188	-1.000000E-3
  31.744188	-1.000000E-3
  31.746188	-1.000000E-3
  31.748188	-1.000000E-3
  31.750188	-1.000000E-3
  31.752188	-1.000000E-3
  31.754188	-1.000000E-3
  31.756188	-1.000000E-3
  31.758188	-1.000000E-3
  31.760188	-1.000000E-3
  31.762188	-1.000000E-3
  31.764188	-1.000000E-3
  31.766188	-1.000000E-3
  31.768188	-1.000000E-3
  31.770188	-1.000000E-3
  31.772188	-1.000000E-3
  31.774188	-1.000000E-3
  31.776188	-1.000000E-3
  31.778188	-1.000000E-3
  31.780188	-1.000000E-3
  31.782188	-1.000000E-3
  31.784188	-1.000000E-3
  31.786188	-1.000000E-3
  31.788188	-1.000000E-3
  31.790188	-1.000000E-3
  31.792188	-1.000000E-3
  31.794188	-1.000000E-3
  31.796188	-1.000000E-3
  31.798188	-1.000000E-3
  31.800188	-1.000000E-3
  31.802188	-1.000000E-3
  31.804188	-1.000000E-3
  31.806188	-1.000000E-3
  31.808188	-1.000000E-3
  31.810188	-1.000000E-3
  31.812188	-1.000000E-3
  31.814188	-1.000000E-3
  31.816188	-1.000000E-3
  31.818188	-1.000000E-3
  31.820188	-1.000000E-3
  31.822188	-1.000000E-3
  31.824188	-1.000000E-3
  31.826188	-1.000000E-3
  31.828188	-1.000000E-3
  31.830188	-1.000000E-3
  31.832188	-1.000000E-3
  31.834188	-1.000000E-3
  31.836188	-1.000000E-3
  31.838188	-1.000000E-3
  31.840188	-1.000000E-3
  31.842188	-1.000000E-3
  31.844188	-1.000000E-3
  31.846188	-1.000000E-3
  31.848188	-1.000000E-3
  31.850188	-1.000000E-3
  31.852188	-1.000000E-3
  31.854188	-1.000000E-3
  31.856188	-1.000000E-3
  31.858188	-1.000000E-3
  31.860188	-1.000000E-3
  31.862188	-1.000000E-3
  31.864188	-1.000000E-3
  31.866188	-1.000000E-3
  31.868188	-1.000000E-3
  31.870188	-1.000000E-3
  31.872188	-1.000000E-3
  31.874188	-1.000000E-3
  31.876188	-1.000000E-3
  31.878188	-1.000000E-3
  31.880188	-1.000000E-3
  31.882188	-1.000000E-3
  31.884188	-1.000000E-3
  31.886188	-1.000000E-3
  31.888188	-1.000000E-3
  31.890188	-1.000000E-3
  31.892188	-1.000000E-3
  31.894188	-1.000000E-3
  31.896188	-1.000000E-3
  31.898188	-1.000000E-3
  31.900188	-1.000000E-3
  31.902188	-1.000000E-3
  31.904188	-1.000000E-3
  31.906188	-1.000000E-3
  31.908188	-1.000000E-3
  31.910188	-1.000000E-3
  31.912188	-1.000000E-3
  31.914188	-1.000000E-3
  31.916188	-1.000000E-3
  31.918188	-1.000000E-3
  31.920188	-1.000000E-3
  31.922188	-1.000000E-3
  31.924188	-1.000000E-3
  31.926188	-1.000000E-3
  31.928188	-1.000000E-3
  31.930188	-1.000000E-3
  31.932188	-1.000000E-3
  31.934188	-1.000000E-3
  31.936188	-1.000000E-3
  31.938188	-1.000000E-3
  31.940188	-1.000000E-3
  31.942188	-1.000000E-3
  31.944188	-1.000000E-3
  31.946188	-1.000000E-3
  31.948188	-1.000000E-3
  31.950188	-1.000000E-3
  31.952188	-1.000000E-3
  31.954188	-1.000000E-3
  31.956188	-1.000000E-3
  31.958188	-1.000000E-3
  31.960188	-1.000000E-3
  31.962188	-1.000000E-3
  31.964188	-1.000000E-3
  31.966188	-1.000000E-3
  31.968188	-1.000000E-3
  31.970188	-1.000000E-3
  31.972188	-1.000000E-3
  31.974188	-1.000000E-3
  31.976188	-1.000000E-3
  31.978188	-1.000000E-3
  31.980188	-1.000000E-3
  31.982188	-1.000000E-3
  31.984188	-1.000000E-3
  31.986188	-1.000000E-3
  31.988188	-1.000000E-3
  31.990188	-1.000000E-3
  31.992188	-1.000000E-3
  31.994188	-1.000000E-3
  31.996188	-1.000000E-3
  31.998188	-1.000000E-3
  32.000188	-1.000000E-3
  32.002188	-1.000000E-3
  32.004188	-1.000000E-3
  32.006188	-1.000000E-3
  32.008188	-1.000000E-3
  32.010188	-1.000000E-3
  32.012188	-1.000000E-3
  32.014188	-1.000000E-3
  32.016188	-1.000000E-3
  32.018188	-1.000000E-3
  32.020188	-1.000000E-3
  32.022188	-1.000000E-3
  32.024188	-1.000000E-3
  32.026188	-1.000000E-3
  32.028188	-1.000000E-3
  32.030188	-1.000000E-3
  32.032188	-1.000000E-3
  32.034188	-1.000000E-3
  32.036188	-1.000000E-3
  32.038188	-1.000000E-3
  32.040188	-1.000000E-3
  32.042188	-1.000000E-3
  32.044188	-1.000000E-3
  32.046188	-1.000000E-3
  32.048188	-1.000000E-3
  32.050188	-1.000000E-3
  32.052188	-1.000000E-3
  32.054188	-1.000000E-3
  32.056188	-1.000000E-3
  32.058188	-1.000000E-3
  32.060188	-1.000000E-3
  32.062188	-1.000000E-3
  32.064188	-1.000000E-3
  32.066188	-1.000000E-3
  32.068188	-1.000000E-3
  32.070188	-1.000000E-3
  32.072188	-1.000000E-3
  32.074188	-1.000000E-3
  32.076188	-1.000000E-3
  32.078188	-1.000000E-3
  32.080188	-1.000000E-3
  32.082188	-1.000000E-3
  32.084188	-1.000000E-3
  32.086188	-1.000000E-3
  32.088188	-1.000000E-3
  32.090188	-1.000000E-3
  32.092188	-1.000000E-3
  32.094188	-1.000000E-3
  32.096188	-1.000000E-3
  32.098188	-1.000000E-3
  32.100188	-1.000000E-3
  32.102188	-1.000000E-3
  32.104188	-1.000000E-3
  32.106188	-1.000000E-3
  32.108188	-1.000000E-3
  32.110188	-1.000000E-3
  32.112188	-1.000000E-3
  32.114188	-1.000000E-3
  32.116188	-1.000000E-3
  32.118188	-1.000000E-3
  32.120188	-1.000000E-3
  32.122188	-1.000000E-3
  32.124188	-1.000000E-3
  32.126188	-1.000000E-3
  32.128188	-1.000000E-3
  32.130188	-1.000000E-3
  32.132188	-1.000000E-3
  32.134188	-1.000000E-3
  32.136188	-1.000000E-3
  32.138188	-1.000000E-3
  32.140188	-1.000000E-3
  32.142188	-1.000000E-3
  32.144188	-1.000000E-3
  32.146188	-1.000000E-3
  32.148188	-1.000000E-3
  32.150188	-1.000000E-3
  32.152188	-1.000000E-3
  32.154188	-1.000000E-3
  32.156188	-1.000000E-3
  32.158188	-1.000000E-3
  32.160188	-1.000000E-3
  32.162188	-1.000000E-3
  32.164188	-1.000000E-3
  32.166188	-1.000000E-3
  32.168188	-1.000000E-3
  32.170188	-1.000000E-3
  32.172188	-1.000000E-3
  32.174188	-1.000000E-3
  32.176188	-1.000000E-3
  32.178188	-1.000000E-3
  32.180188	-1.000000E-3
  32.182188	-1.000000E-3
  32.184188	-1.000000E-3
  32.186188	-1.000000E-3
  32.188188	-1.000000E-3
  32.190188	-1.000000E-3
  32.192188	-1.000000E-3
  32.194188	-1.000000E-3
  32.196188	-1.000000E-3
  32.198188	-1.000000E-3
  32.200188	-1.000000E-3
  32.202188	-1.000000E-3
  32.204188	-1.000000E-3
  32.206188	-1.000000E-3
  32.208188	-1.000000E-3
  32.210188	-1.000000E-3
  32.212188	-1.000000E-3
  32.214188	-1.000000E-3
  32.216188	-1.000000E-3
  32.218188	-1.000000E-3
  32.220188	-1.000000E-3
  32.222188	-1.000000E-3
  32.224188	-1.000000E-3
  32.226188	-1.000000E-3
  32.228188	-1.000000E-3
  32.230188	-1.000000E-3
  32.232188	-1.000000E-3
  32.234188	-1.000000E-3
  32.236188	-1.000000E-3
  32.238188	-1.000000E-3
  32.240188	-1.000000E-3
  32.242188	-1.000000E-3
  32.244188	-1.000000E-3
  32.246188	-1.000000E-3
  32.248188	-1.000000E-3
  32.250188	-1.000000E-3
  32.252188	-1.000000E-3
  32.254188	-1.000000E-3
  32.256188	-1.000000E-3
  32.258188	-1.000000E-3
  32.260188	-1.000000E-3
  32.262188	-1.000000E-3
  32.264188	-1.000000E-3
  32.266188	-1.000000E-3
  32.268188	-1.000000E-3
  32.270188	-1.000000E-3
  32.272188	-1.000000E-3
  32.274188	-1.000000E-3
  32.276188	-1.000000E-3
  32.278188	-1.000000E-3
  32.280188	-1.000000E-3
  32.282188	-1.000000E-3
  32.284188	-1.000000E-3
  32.286188	-1.000000E-3
  32.288188	-1.000000E-3
  32.290188	-1.000000E-3
  32.292188	-1.000000E-3
  32.294188	-1.000000E-3
  32.296188	-1.000000E-3
  32.298188	-1.000000E-3
  32.300188	-1.000000E-3
  32.302188	-1.000000E-3
  32.304188	-1.000000E-3
  32.306188	-1.000000E-3
  32.308188	-1.000000E-3
  32.310188	-1.000000E-3
  32.312188	-1.000000E-3
  32.314188	-1.000000E-3
  32.316188	-1.000000E-3
  32.318188	-1.000000E-3
  32.320188	-1.000000E-3
  32.322188	-1.000000E-3
  32.324188	-1.000000E-3
  32.326188	-1.000000E-3
  32.328188	-1.000000E-3
  32.330188	-1.000000E-3
  32.332188	-1.000000E-3
  32.334188	-1.000000E-3
  32.336188	-1.000000E-3
  32.338188	-1.000000E-3
  32.340188	-1.000000E-3
  32.342188	-1.000000E-3
  32.344188	-1.000000E-3
  32.346188	-1.000000E-3
  32.348188	-1.000000E-3
  32.350188	-1.000000E-3
  32.352188	-1.000000E-3
  32.354188	-1.000000E-3
  32.356188	-1.000000E-3
  32.358188	-1.000000E-3
  32.360188	-1.000000E-3
  32.362188	-1.000000E-3
  32.364188	-1.000000E-3
  32.366188	-1.000000E-3
  32.368188	-1.000000E-3
  32.370188	-1.000000E-3
  32.372188	-1.000000E-3
  32.374188	-1.000000E-3
  32.376188	-1.000000E-3
  32.378188	-1.000000E-3
  32.380188	-1.000000E-3
  32.382188	-1.000000E-3
  32.384188	-1.000000E-3
  32.386188	-1.000000E-3
  32.388188	-1.000000E-3
  32.390188	-1.000000E-3
  32.392188	-1.000000E-3
  32.394188	-1.000000E-3
  32.396188	-1.000000E-3
  32.398188	-1.000000E-3
  32.400188	-1.000000E-3
  32.402188	-1.000000E-3
  32.404188	-1.000000E-3
  32.406188	-1.000000E-3
  32.408188	-1.000000E-3
  32.410188	-1.000000E-3
  32.412188	-1.000000E-3
  32.414188	-1.000000E-3
  32.416188	-1.000000E-3
  32.418188	-1.000000E-3
  32.420188	-1.000000E-3
  32.422188	-1.000000E-3
  32.424188	-1.000000E-3
  32.426188	-1.000000E-3
  32.428188	-1.000000E-3
  32.430188	-1.000000E-3
  32.432188	-1.000000E-3
  32.434188	-1.000000E-3
  32.436188	-1.000000E-3
  32.438188	-1.000000E-3
  32.440188	-1.000000E-3
  32.442188	-1.000000E-3
  32.444188	-1.000000E-3
  32.446188	-1.000000E-3
  32.448188	-1.000000E-3
  32.450188	-1.000000E-3
  32.452188	-1.000000E-3
  32.454188	-1.000000E-3
  32.456188	-1.000000E-3
  32.458188	-1.000000E-3
  32.460188	-1.000000E-3
  32.462188	-1.000000E-3
  32.464188	-1.000000E-3
  32.466188	-1.000000E-3
  32.468188	-1.000000E-3
  32.470188	-1.000000E-3
  32.472188	-1.000000E-3
  32.474188	-1.000000E-3
  32.476188	-1.000000E-3
  32.478188	-1.000000E-3
  32.480188	-1.000000E-3
  32.482188	-1.000000E-3
  32.484188	-1.000000E-3
  32.486188	-1.000000E-3
  32.488188	-1.000000E-3
  32.490188	-1.000000E-3
  32.492188	-1.000000E-3
  32.494188	-1.000000E-3
  32.496188	-1.000000E-3
  32.498188	-1.000000E-3
  32.500188	-1.000000E-3
  32.502188	-1.000000E-3
  32.504188	-1.000000E-3
  32.506188	-1.000000E-3
  32.508188	-1.000000E-3
  32.510188	-1.000000E-3
  32.512188	-1.000000E-3
  32.514188	-1.000000E-3
  32.516188	-1.000000E-3
  32.518188	-1.000000E-3
