waveform	[0]
t0	19.10.2013  17:42:03.058871
delta t	0.002000

time	Y[0]
  03.058871	-1.000000E-3
  03.060871	-3.000000E-3
  03.062871	-2.000000E-3
  03.064871	-2.000000E-3
  03.066871	-1.000000E-3
  03.068871	-3.000000E-3
  03.070871	-1.000000E-3
  03.072871	-2.000000E-3
  03.074871	-2.000000E-3
  03.076871	-2.000000E-3
  03.078871	-1.000000E-3
  03.080871	-3.000000E-3
  03.082871	-2.000000E-3
  03.084871	-2.000000E-3
  03.086871	-1.000000E-3
  03.088871	-3.000000E-3
  03.090871	-1.000000E-3
  03.092871	-2.000000E-3
  03.094871	-2.000000E-3
  03.096871	-2.000000E-3
  03.098871	-1.000000E-3
  03.100871	-3.000000E-3
  03.102871	-2.000000E-3
  03.104871	-2.000000E-3
  03.106871	-1.000000E-3
  03.108871	-2.000000E-3
  03.110871	0.000000E+0
  03.112871	-2.000000E-3
  03.114871	-2.000000E-3
  03.116871	-2.000000E-3
  03.118871	-1.000000E-3
  03.120871	-3.000000E-3
  03.122871	-2.000000E-3
  03.124871	-2.000000E-3
  03.126871	-1.000000E-3
  03.128871	-3.000000E-3
  03.130871	0.000000E+0
  03.132871	-2.000000E-3
  03.134871	-2.000000E-3
  03.136871	-2.000000E-3
  03.138871	-1.000000E-3
  03.140871	-3.000000E-3
  03.142871	-2.000000E-3
  03.144871	-2.000000E-3
  03.146871	-1.000000E-3
  03.148871	-3.000000E-3
  03.150871	-1.000000E-3
  03.152871	-2.000000E-3
  03.154871	-2.000000E-3
  03.156871	-2.000000E-3
  03.158871	-1.000000E-3
  03.160871	-3.000000E-3
  03.162871	-2.000000E-3
  03.164871	-2.000000E-3
  03.166871	-1.000000E-3
  03.168871	-2.000000E-3
  03.170871	0.000000E+0
  03.172871	-2.000000E-3
  03.174871	-2.000000E-3
  03.176871	-2.000000E-3
  03.178871	-1.000000E-3
  03.180871	-3.000000E-3
  03.182871	-2.000000E-3
  03.184871	-2.000000E-3
  03.186871	-1.000000E-3
  03.188871	-2.000000E-3
  03.190871	0.000000E+0
  03.192871	-2.000000E-3
  03.194871	-2.000000E-3
  03.196871	-2.000000E-3
  03.198871	-1.000000E-3
  03.200871	-3.000000E-3
  03.202871	-2.000000E-3
  03.204871	-2.000000E-3
  03.206871	-1.000000E-3
  03.208871	-2.000000E-3
  03.210871	0.000000E+0
  03.212871	-2.000000E-3
  03.214871	-2.000000E-3
  03.216871	-2.000000E-3
  03.218871	-1.000000E-3
  03.220871	-3.000000E-3
  03.222871	-2.000000E-3
  03.224871	-2.000000E-3
  03.226871	-1.000000E-3
  03.228871	-2.000000E-3
  03.230871	0.000000E+0
  03.232871	-2.000000E-3
  03.234871	-2.000000E-3
  03.236871	-2.000000E-3
  03.238871	-1.000000E-3
  03.240871	-3.000000E-3
  03.242871	-2.000000E-3
  03.244871	-2.000000E-3
  03.246871	-1.000000E-3
  03.248871	-2.000000E-3
  03.250871	0.000000E+0
  03.252871	-2.000000E-3
  03.254871	-2.000000E-3
  03.256871	-2.000000E-3
  03.258871	-1.000000E-3
  03.260871	-3.000000E-3
  03.262871	-2.000000E-3
  03.264871	-2.000000E-3
  03.266871	-1.000000E-3
  03.268871	-2.000000E-3
  03.270871	0.000000E+0
  03.272871	-2.000000E-3
  03.274871	-2.000000E-3
  03.276871	-2.000000E-3
  03.278871	-1.000000E-3
  03.280871	-3.000000E-3
  03.282871	-2.000000E-3
  03.284871	-2.000000E-3
  03.286871	-1.000000E-3
  03.288871	-2.000000E-3
  03.290871	0.000000E+0
  03.292871	-2.000000E-3
  03.294871	-2.000000E-3
  03.296871	-2.000000E-3
  03.298871	-1.000000E-3
  03.300871	-3.000000E-3
  03.302871	-2.000000E-3
  03.304871	-2.000000E-3
  03.306871	-1.000000E-3
  03.308871	-2.000000E-3
  03.310871	0.000000E+0
  03.312871	-2.000000E-3
  03.314871	-2.000000E-3
  03.316871	-2.000000E-3
  03.318871	-1.000000E-3
  03.320871	-3.000000E-3
  03.322871	-2.000000E-3
  03.324871	-2.000000E-3
  03.326871	-1.000000E-3
  03.328871	-2.000000E-3
  03.330871	0.000000E+0
  03.332871	-2.000000E-3
  03.334871	-2.000000E-3
  03.336871	-2.000000E-3
  03.338871	-1.000000E-3
  03.340871	-3.000000E-3
  03.342871	-2.000000E-3
  03.344871	-2.000000E-3
  03.346871	-1.000000E-3
  03.348871	-2.000000E-3
  03.350871	0.000000E+0
  03.352871	-2.000000E-3
  03.354871	-2.000000E-3
  03.356871	-2.000000E-3
  03.358871	-1.000000E-3
  03.360871	-3.000000E-3
  03.362871	-2.000000E-3
  03.364871	-2.000000E-3
  03.366871	-1.000000E-3
  03.368871	-2.000000E-3
  03.370871	0.000000E+0
  03.372871	-2.000000E-3
  03.374871	-2.000000E-3
  03.376871	-2.000000E-3
  03.378871	-1.000000E-3
  03.380871	-3.000000E-3
  03.382871	-2.000000E-3
  03.384871	-2.000000E-3
  03.386871	-1.000000E-3
  03.388871	-2.000000E-3
  03.390871	0.000000E+0
  03.392871	-2.000000E-3
  03.394871	-2.000000E-3
  03.396871	-2.000000E-3
  03.398871	-1.000000E-3
  03.400871	-3.000000E-3
  03.402871	-2.000000E-3
  03.404871	-2.000000E-3
  03.406871	-1.000000E-3
  03.408871	-2.000000E-3
  03.410871	0.000000E+0
  03.412871	-2.000000E-3
  03.414871	-2.000000E-3
  03.416871	-2.000000E-3
  03.418871	-1.000000E-3
  03.420871	-3.000000E-3
  03.422871	-2.000000E-3
  03.424871	-2.000000E-3
  03.426871	-1.000000E-3
  03.428871	-2.000000E-3
  03.430871	0.000000E+0
  03.432871	-2.000000E-3
  03.434871	-2.000000E-3
  03.436871	-2.000000E-3
  03.438871	-2.000000E-3
  03.440871	-3.000000E-3
  03.442871	-2.000000E-3
  03.444871	-2.000000E-3
  03.446871	-1.000000E-3
  03.448871	-2.000000E-3
  03.450871	0.000000E+0
  03.452871	-2.000000E-3
  03.454871	-2.000000E-3
  03.456871	-2.000000E-3
  03.458871	-1.000000E-3
  03.460871	-3.000000E-3
  03.462871	-2.000000E-3
  03.464871	-2.000000E-3
  03.466871	-1.000000E-3
  03.468871	-2.000000E-3
  03.470871	0.000000E+0
  03.472871	-2.000000E-3
  03.474871	-2.000000E-3
  03.476871	-2.000000E-3
  03.478871	-1.000000E-3
  03.480871	-3.000000E-3
  03.482871	-2.000000E-3
  03.484871	-2.000000E-3
  03.486871	-1.000000E-3
  03.488871	-2.000000E-3
  03.490871	0.000000E+0
  03.492871	-2.000000E-3
  03.494871	-2.000000E-3
  03.496871	-2.000000E-3
  03.498871	-1.000000E-3
  03.500871	-3.000000E-3
  03.502871	-2.000000E-3
  03.504871	-2.000000E-3
  03.506871	-1.000000E-3
  03.508871	-2.000000E-3
  03.510871	0.000000E+0
  03.512871	-2.000000E-3
  03.514871	-2.000000E-3
  03.516871	-2.000000E-3
  03.518871	-1.000000E-3
  03.520871	-3.000000E-3
  03.522871	-2.000000E-3
  03.524871	-2.000000E-3
  03.526871	-1.000000E-3
  03.528871	-2.000000E-3
  03.530871	0.000000E+0
  03.532871	-2.000000E-3
  03.534871	-2.000000E-3
  03.536871	-2.000000E-3
  03.538871	-1.000000E-3
  03.540871	-3.000000E-3
  03.542871	-2.000000E-3
  03.544871	-2.000000E-3
  03.546871	-1.000000E-3
  03.548871	-2.000000E-3
  03.550871	0.000000E+0
  03.552871	-2.000000E-3
  03.554871	-2.000000E-3
  03.556871	-2.000000E-3
  03.558871	-2.000000E-3
  03.560871	-3.000000E-3
  03.562871	-2.000000E-3
  03.564871	-2.000000E-3
  03.566871	-1.000000E-3
  03.568871	-2.000000E-3
  03.570871	0.000000E+0
  03.572871	-2.000000E-3
  03.574871	-2.000000E-3
  03.576871	-2.000000E-3
  03.578871	-1.000000E-3
  03.580871	-3.000000E-3
  03.582871	-2.000000E-3
  03.584871	-2.000000E-3
  03.586871	-1.000000E-3
  03.588871	-2.000000E-3
  03.590871	0.000000E+0
  03.592871	-2.000000E-3
  03.594871	-2.000000E-3
  03.596871	-2.000000E-3
  03.598871	-2.000000E-3
  03.600871	-3.000000E-3
  03.602871	-2.000000E-3
  03.604871	-2.000000E-3
  03.606871	-1.000000E-3
  03.608871	-2.000000E-3
  03.610871	0.000000E+0
  03.612871	-2.000000E-3
  03.614871	-2.000000E-3
  03.616871	-2.000000E-3
  03.618871	-2.000000E-3
  03.620871	-3.000000E-3
  03.622871	-2.000000E-3
  03.624871	-2.000000E-3
  03.626871	-1.000000E-3
  03.628871	-2.000000E-3
  03.630871	0.000000E+0
  03.632871	-2.000000E-3
  03.634871	-2.000000E-3
  03.636871	-2.000000E-3
  03.638871	-2.000000E-3
  03.640871	-3.000000E-3
  03.642871	-2.000000E-3
  03.644871	-2.000000E-3
  03.646871	-1.000000E-3
  03.648871	-2.000000E-3
  03.650871	0.000000E+0
  03.652871	-2.000000E-3
  03.654871	-2.000000E-3
  03.656871	-2.000000E-3
  03.658871	-2.000000E-3
  03.660871	-3.000000E-3
  03.662871	-2.000000E-3
  03.664871	-2.000000E-3
  03.666871	-1.000000E-3
  03.668871	-2.000000E-3
  03.670871	0.000000E+0
  03.672871	-2.000000E-3
  03.674871	-2.000000E-3
  03.676871	-2.000000E-3
  03.678871	-2.000000E-3
  03.680871	-3.000000E-3
  03.682871	-2.000000E-3
  03.684871	-2.000000E-3
  03.686871	-1.000000E-3
  03.688871	-2.000000E-3
  03.690871	0.000000E+0
  03.692871	-2.000000E-3
  03.694871	-2.000000E-3
  03.696871	-2.000000E-3
  03.698871	-1.000000E-3
  03.700871	-4.000000E-3
  03.702871	-2.000000E-3
  03.704871	-2.000000E-3
  03.706871	-1.000000E-3
  03.708871	-2.000000E-3
  03.710871	-1.000000E-3
  03.712871	-2.000000E-3
  03.714871	-2.000000E-3
  03.716871	-2.000000E-3
  03.718871	-2.000000E-3
  03.720871	-4.000000E-3
  03.722871	-2.000000E-3
  03.724871	-2.000000E-3
  03.726871	-1.000000E-3
  03.728871	-2.000000E-3
  03.730871	0.000000E+0
  03.732871	-2.000000E-3
  03.734871	-2.000000E-3
  03.736871	-2.000000E-3
  03.738871	-2.000000E-3
  03.740871	-3.000000E-3
  03.742871	-2.000000E-3
  03.744871	-2.000000E-3
  03.746871	-1.000000E-3
  03.748871	-2.000000E-3
  03.750871	0.000000E+0
  03.752871	-2.000000E-3
  03.754871	-2.000000E-3
  03.756871	-2.000000E-3
  03.758871	-1.000000E-3
  03.760871	-4.000000E-3
  03.762871	-2.000000E-3
  03.764871	-2.000000E-3
  03.766871	-1.000000E-3
  03.768871	-2.000000E-3
  03.770871	-1.000000E-3
  03.772871	-2.000000E-3
  03.774871	-2.000000E-3
  03.776871	-2.000000E-3
  03.778871	-2.000000E-3
  03.780871	-4.000000E-3
  03.782871	-2.000000E-3
  03.784871	-2.000000E-3
  03.786871	-2.000000E-3
  03.788871	-2.000000E-3
  03.790871	1.000000E-3
  03.792871	-1.000000E-3
  03.794871	-2.000000E-3
  03.796871	-2.000000E-3
  03.798871	-1.000000E-3
  03.800871	-3.000000E-3
  03.802871	-2.000000E-3
  03.804871	-2.000000E-3
  03.806871	-2.000000E-3
  03.808871	-2.000000E-3
  03.810871	0.000000E+0
  03.812871	-1.000000E-3
  03.814871	-2.000000E-3
  03.816871	-2.000000E-3
  03.818871	-1.000000E-3
  03.820871	-4.000000E-3
  03.822871	-2.000000E-3
  03.824871	-2.000000E-3
  03.826871	-2.000000E-3
  03.828871	-2.000000E-3
  03.830871	-1.000000E-3
  03.832871	-2.000000E-3
  03.834871	-2.000000E-3
  03.836871	-2.000000E-3
  03.838871	-2.000000E-3
  03.840871	-3.000000E-3
  03.842871	-2.000000E-3
  03.844871	-2.000000E-3
  03.846871	-2.000000E-3
  03.848871	-2.000000E-3
  03.850871	1.000000E-3
  03.852871	-1.000000E-3
  03.854871	-2.000000E-3
  03.856871	-2.000000E-3
  03.858871	-1.000000E-3
  03.860871	-3.000000E-3
  03.862871	-2.000000E-3
  03.864871	-2.000000E-3
  03.866871	-2.000000E-3
  03.868871	-2.000000E-3
  03.870871	0.000000E+0
  03.872871	-1.000000E-3
  03.874871	-2.000000E-3
  03.876871	-2.000000E-3
  03.878871	-2.000000E-3
  03.880871	-4.000000E-3
  03.882871	-2.000000E-3
  03.884871	-2.000000E-3
  03.886871	-2.000000E-3
  03.888871	-2.000000E-3
  03.890871	0.000000E+0
  03.892871	-2.000000E-3
  03.894871	-2.000000E-3
  03.896871	-2.000000E-3
  03.898871	-2.000000E-3
  03.900871	-3.000000E-3
  03.902871	-2.000000E-3
  03.904871	-2.000000E-3
  03.906871	-2.000000E-3
  03.908871	-2.000000E-3
  03.910871	1.000000E-3
  03.912871	-1.000000E-3
  03.914871	-2.000000E-3
  03.916871	-2.000000E-3
  03.918871	-2.000000E-3
  03.920871	-4.000000E-3
  03.922871	-2.000000E-3
  03.924871	-2.000000E-3
  03.926871	-2.000000E-3
  03.928871	-2.000000E-3
  03.930871	0.000000E+0
  03.932871	-2.000000E-3
  03.934871	-2.000000E-3
  03.936871	-2.000000E-3
  03.938871	-2.000000E-3
  03.940871	-4.000000E-3
  03.942871	-2.000000E-3
  03.944871	-2.000000E-3
  03.946871	-2.000000E-3
  03.948871	-2.000000E-3
  03.950871	0.000000E+0
  03.952871	-2.000000E-3
  03.954871	-2.000000E-3
  03.956871	-2.000000E-3
  03.958871	-2.000000E-3
  03.960871	-3.000000E-3
  03.962871	-2.000000E-3
  03.964871	-2.000000E-3
  03.966871	-2.000000E-3
  03.968871	-2.000000E-3
  03.970871	0.000000E+0
  03.972871	-1.000000E-3
  03.974871	-2.000000E-3
  03.976871	-2.000000E-3
  03.978871	-2.000000E-3
  03.980871	-4.000000E-3
  03.982871	-2.000000E-3
  03.984871	-2.000000E-3
  03.986871	-2.000000E-3
  03.988871	-2.000000E-3
  03.990871	0.000000E+0
  03.992871	-1.000000E-3
  03.994871	-2.000000E-3
  03.996871	-2.000000E-3
  03.998871	-2.000000E-3
  04.000871	-4.000000E-3
  04.002871	-2.000000E-3
  04.004871	-2.000000E-3
  04.006871	-2.000000E-3
  04.008871	-2.000000E-3
  04.010871	0.000000E+0
  04.012871	-1.000000E-3
  04.014871	-2.000000E-3
  04.016871	-2.000000E-3
  04.018871	-2.000000E-3
  04.020871	-4.000000E-3
  04.022871	-2.000000E-3
  04.024871	-2.000000E-3
  04.026871	-1.000000E-3
  04.028871	-2.000000E-3
  04.030871	0.000000E+0
  04.032871	-2.000000E-3
  04.034871	-2.000000E-3
  04.036871	-2.000000E-3
  04.038871	-2.000000E-3
  04.040871	-4.000000E-3
  04.042871	-2.000000E-3
  04.044871	-2.000000E-3
  04.046871	-1.000000E-3
  04.048871	-2.000000E-3
  04.050871	0.000000E+0
  04.052871	-2.000000E-3
  04.054871	-2.000000E-3
  04.056871	-2.000000E-3
  04.058871	-2.000000E-3
  04.060871	-3.000000E-3
  04.062871	-2.000000E-3
  04.064871	-2.000000E-3
  04.066871	-2.000000E-3
  04.068871	-2.000000E-3
  04.070871	0.000000E+0
  04.072871	-2.000000E-3
  04.074871	-2.000000E-3
  04.076871	-2.000000E-3
  04.078871	-2.000000E-3
  04.080871	-3.000000E-3
  04.082871	-2.000000E-3
  04.084871	-2.000000E-3
  04.086871	-2.000000E-3
  04.088871	-2.000000E-3
  04.090871	0.000000E+0
  04.092871	-2.000000E-3
  04.094871	-2.000000E-3
