waveform	[0]
t0	24.07.2015  10:12:55.287167
delta t	0.002000

time	Y[0]
  55.287167	-1.000000E-3
  55.289167	-2.200000E-3
  55.291167	-2.200000E-3
  55.293167	-3.400000E-3
  55.295167	-2.200000E-3
  55.297167	-2.200000E-3
  55.299167	-2.200000E-3
  55.301167	-1.000000E-3
  55.303167	-1.000000E-3
  55.305167	-1.000000E-3
  55.307167	-1.000000E-3
  55.309167	-2.200000E-3
  55.311167	-2.200000E-3
  55.313167	-3.400000E-3
  55.315167	-2.200000E-3
  55.317167	-2.200000E-3
  55.319167	-2.200000E-3
  55.321167	-1.000000E-3
  55.323167	-1.000000E-3
  55.325167	-1.000000E-3
  55.327167	-1.000000E-3
  55.329167	-2.200000E-3
  55.331167	-2.200000E-3
  55.333167	-3.400000E-3
  55.335167	-2.200000E-3
  55.337167	-2.200000E-3
  55.339167	-2.200000E-3
  55.341167	-1.000000E-3
  55.343167	-1.000000E-3
  55.345167	-1.000000E-3
  55.347167	-1.000000E-3
  55.349167	-2.200000E-3
  55.351167	-2.200000E-3
  55.353167	-3.400000E-3
  55.355167	-2.200000E-3
  55.357167	-2.200000E-3
  55.359167	-2.200000E-3
  55.361167	-1.000000E-3
  55.363167	-1.000000E-3
  55.365167	-2.200000E-3
  55.367167	-1.000000E-3
  55.369167	-2.200000E-3
  55.371167	-2.200000E-3
  55.373167	-3.400000E-3
  55.375167	-2.200000E-3
  55.377167	-2.200000E-3
  55.379167	-1.000000E-3
  55.381167	-1.000000E-3
  55.383167	-1.000000E-3
  55.385167	-1.000000E-3
  55.387167	-1.000000E-3
  55.389167	-2.200000E-3
  55.391167	-2.200000E-3
  55.393167	-3.400000E-3
  55.395167	-2.200000E-3
  55.397167	-2.200000E-3
  55.399167	-1.000000E-3
  55.401167	-1.000000E-3
  55.403167	-1.000000E-3
  55.405167	-1.000000E-3
  55.407167	-1.000000E-3
  55.409167	-2.200000E-3
  55.411167	-2.200000E-3
  55.413167	-3.400000E-3
  55.415167	-2.200000E-3
  55.417167	-2.200000E-3
  55.419167	-1.000000E-3
  55.421167	-1.000000E-3
  55.423167	-1.000000E-3
  55.425167	-2.200000E-3
  55.427167	-1.000000E-3
  55.429167	-2.200000E-3
  55.431167	-2.200000E-3
  55.433167	-3.400000E-3
  55.435167	-2.200000E-3
  55.437167	-2.200000E-3
  55.439167	-2.200000E-3
  55.441167	-1.000000E-3
  55.443167	-1.000000E-3
  55.445167	-1.000000E-3
  55.447167	-1.000000E-3
  55.449167	-2.200000E-3
  55.451167	-2.200000E-3
  55.453167	-3.400000E-3
  55.455167	-2.200000E-3
  55.457167	-2.200000E-3
  55.459167	-1.000000E-3
  55.461167	-1.000000E-3
  55.463167	-1.000000E-3
  55.465167	-1.000000E-3
  55.467167	-1.000000E-3
  55.469167	-2.200000E-3
  55.471167	-2.200000E-3
  55.473167	-3.400000E-3
  55.475167	-2.200000E-3
  55.477167	-2.200000E-3
  55.479167	-1.000000E-3
  55.481167	-1.000000E-3
  55.483167	-1.000000E-3
  55.485167	-1.000000E-3
  55.487167	-1.000000E-3
  55.489167	-2.200000E-3
  55.491167	-2.200000E-3
  55.493167	-3.400000E-3
  55.495167	-2.200000E-3
  55.497167	-2.200000E-3
  55.499167	-1.000000E-3
  55.501167	-1.000000E-3
  55.503167	-1.000000E-3
  55.505167	-1.000000E-3
  55.507167	-1.000000E-3
  55.509167	-2.200000E-3
  55.511167	-2.200000E-3
  55.513167	-3.400000E-3
  55.515167	-2.200000E-3
  55.517167	-3.400000E-3
  55.519167	-1.000000E-3
  55.521167	-1.000000E-3
  55.523167	-1.000000E-3
  55.525167	-1.000000E-3
  55.527167	-1.000000E-3
  55.529167	-2.200000E-3
  55.531167	-2.200000E-3
  55.533167	-3.400000E-3
  55.535167	-2.200000E-3
  55.537167	-2.200000E-3
  55.539167	-1.000000E-3
  55.541167	-1.000000E-3
  55.543167	-1.000000E-3
  55.545167	-2.200000E-3
  55.547167	-1.000000E-3
  55.549167	-2.200000E-3
  55.551167	-2.200000E-3
  55.553167	-3.400000E-3
  55.555167	-1.000000E-3
  55.557167	-2.200000E-3
  55.559167	-1.000000E-3
  55.561167	-1.000000E-3
  55.563167	-1.000000E-3
  55.565167	-1.000000E-3
  55.567167	-1.000000E-3
  55.569167	-2.200000E-3
  55.571167	-2.200000E-3
  55.573167	-3.400000E-3
  55.575167	-2.200000E-3
  55.577167	-2.200000E-3
  55.579167	-2.200000E-3
  55.581167	-1.000000E-3
  55.583167	-1.000000E-3
  55.585167	-2.200000E-3
  55.587167	-1.000000E-3
  55.589167	-2.200000E-3
  55.591167	-2.200000E-3
  55.593167	-3.400000E-3
  55.595167	-2.200000E-3
  55.597167	-2.200000E-3
  55.599167	-2.200000E-3
  55.601167	-1.000000E-3
  55.603167	-1.000000E-3
  55.605167	-1.000000E-3
  55.607167	-1.000000E-3
  55.609167	-2.200000E-3
  55.611167	-2.200000E-3
  55.613167	-2.200000E-3
  55.615167	-2.200000E-3
  55.617167	-2.200000E-3
  55.619167	-1.000000E-3
  55.621167	-1.000000E-3
  55.623167	-1.000000E-3
  55.625167	-1.000000E-3
  55.627167	-1.000000E-3
  55.629167	-2.200000E-3
  55.631167	-2.200000E-3
  55.633167	-3.400000E-3
  55.635167	-2.200000E-3
  55.637167	-2.200000E-3
  55.639167	-1.000000E-3
  55.641167	-1.000000E-3
  55.643167	-1.000000E-3
  55.645167	-1.000000E-3
  55.647167	-1.000000E-3
  55.649167	-2.200000E-3
  55.651167	-2.200000E-3
  55.653167	-3.400000E-3
  55.655167	-2.200000E-3
  55.657167	-2.200000E-3
  55.659167	-2.200000E-3
  55.661167	-1.000000E-3
