waveform	[0]
t0	16.07.2015  16:21:22.555447
delta t	0.002000

time	Y[0]
  22.555447	-1.000000E-3
  22.557447	-1.000000E-3
  22.559447	-1.000000E-3
  22.561447	-1.000000E-3
  22.563447	-1.000000E-3
  22.565447	-1.000000E-3
  22.567447	-1.000000E-3
  22.569447	-1.000000E-3
  22.571447	-1.000000E-3
  22.573447	-1.000000E-3
  22.575447	-1.000000E-3
  22.577447	-1.000000E-3
  22.579447	-1.000000E-3
  22.581447	-1.000000E-3
  22.583447	-1.000000E-3
  22.585447	-1.000000E-3
  22.587447	-1.000000E-3
  22.589447	-1.000000E-3
  22.591447	-1.000000E-3
  22.593447	-1.000000E-3
  22.595447	-1.000000E-3
  22.597447	-1.000000E-3
  22.599447	-1.000000E-3
  22.601447	-1.000000E-3
  22.603447	-1.000000E-3
  22.605447	-1.000000E-3
  22.607447	-1.000000E-3
  22.609447	-1.000000E-3
  22.611447	-1.000000E-3
  22.613447	-1.000000E-3
  22.615447	-1.000000E-3
  22.617447	-1.000000E-3
  22.619447	-1.000000E-3
  22.621447	-1.000000E-3
  22.623447	-1.000000E-3
  22.625447	-1.000000E-3
  22.627447	-1.000000E-3
  22.629447	-1.000000E-3
  22.631447	-1.000000E-3
  22.633447	-1.000000E-3
  22.635447	-1.000000E-3
  22.637447	-1.000000E-3
  22.639447	-1.000000E-3
  22.641447	-1.000000E-3
  22.643447	-1.000000E-3
  22.645447	-1.000000E-3
  22.647447	-1.000000E-3
  22.649447	-1.000000E-3
  22.651447	-1.000000E-3
  22.653447	-1.000000E-3
  22.655447	-1.000000E-3
  22.657447	-1.000000E-3
  22.659447	-1.000000E-3
  22.661447	-1.000000E-3
  22.663447	-1.000000E-3
  22.665447	-1.000000E-3
  22.667447	-1.000000E-3
  22.669447	-1.000000E-3
  22.671447	-1.000000E-3
  22.673447	-1.000000E-3
  22.675447	-1.000000E-3
  22.677447	-1.000000E-3
  22.679447	-1.000000E-3
  22.681447	-1.000000E-3
  22.683447	-1.000000E-3
  22.685447	-1.000000E-3
  22.687447	-1.000000E-3
  22.689447	-1.000000E-3
  22.691447	-1.000000E-3
  22.693447	-1.000000E-3
  22.695447	-1.000000E-3
  22.697447	-1.000000E-3
  22.699447	-1.000000E-3
  22.701447	-1.000000E-3
  22.703447	-1.000000E-3
  22.705447	-1.000000E-3
  22.707447	-1.000000E-3
  22.709447	-1.000000E-3
  22.711447	-1.000000E-3
