waveform	[0]
t0	24.07.2015  09:54:20.595552
delta t	0.002000

time	Y[0]
  20.595552	0.000000E+0
  20.597552	1.200000E-3
  20.599552	1.200000E-3
  20.601552	0.000000E+0
  20.603552	0.000000E+0
  20.605552	0.000000E+0
  20.607552	1.200000E-3
  20.609552	0.000000E+0
  20.611552	0.000000E+0
  20.613552	1.200000E-3
  20.615552	1.200000E-3
  20.617552	0.000000E+0
  20.619552	0.000000E+0
  20.621552	0.000000E+0
  20.623552	1.200000E-3
  20.625552	1.200000E-3
  20.627552	1.200000E-3
  20.629552	1.200000E-3
  20.631552	1.200000E-3
  20.633552	0.000000E+0
  20.635552	1.200000E-3
  20.637552	0.000000E+0
  20.639552	1.200000E-3
  20.641552	1.200000E-3
  20.643552	1.200000E-3
  20.645552	0.000000E+0
  20.647552	1.200000E-3
  20.649552	0.000000E+0
  20.651552	0.000000E+0
  20.653552	1.200000E-3
  20.655552	1.200000E-3
  20.657552	1.200000E-3
  20.659552	1.200000E-3
  20.661552	1.200000E-3
  20.663552	1.200000E-3
  20.665552	0.000000E+0
  20.667552	1.200000E-3
  20.669552	1.200000E-3
  20.671552	1.200000E-3
  20.673552	1.200000E-3
  20.675552	0.000000E+0
  20.677552	0.000000E+0
  20.679552	1.200000E-3
  20.681552	1.200000E-3
  20.683552	1.200000E-3
  20.685552	1.200000E-3
  20.687552	1.200000E-3
  20.689552	0.000000E+0
  20.691552	0.000000E+0
  20.693552	1.200000E-3
  20.695552	1.200000E-3
  20.697552	1.200000E-3
  20.699552	1.200000E-3
  20.701552	1.200000E-3
  20.703552	1.200000E-3
  20.705552	1.200000E-3
  20.707552	0.000000E+0
  20.709552	1.200000E-3
  20.711552	1.200000E-3
  20.713552	0.000000E+0
  20.715552	0.000000E+0
  20.717552	1.200000E-3
  20.719552	1.200000E-3
  20.721552	1.200000E-3
  20.723552	0.000000E+0
  20.725552	1.200000E-3
  20.727552	1.200000E-3
  20.729552	0.000000E+0
  20.731552	0.000000E+0
  20.733552	1.200000E-3
  20.735552	0.000000E+0
  20.737552	1.200000E-3
  20.739552	1.200000E-3
  20.741552	0.000000E+0
  20.743552	1.200000E-3
  20.745552	0.000000E+0
  20.747552	0.000000E+0
  20.749552	1.200000E-3
  20.751552	1.200000E-3
  20.753552	1.200000E-3
  20.755552	1.200000E-3
  20.757552	0.000000E+0
  20.759552	0.000000E+0
  20.761552	1.200000E-3
  20.763552	0.000000E+0
  20.765552	1.200000E-3
  20.767552	1.200000E-3
  20.769552	0.000000E+0
  20.771552	1.200000E-3
  20.773552	0.000000E+0
  20.775552	0.000000E+0
  20.777552	1.200000E-3
  20.779552	1.200000E-3
  20.781552	1.200000E-3
  20.783552	0.000000E+0
  20.785552	0.000000E+0
  20.787552	1.200000E-3
  20.789552	1.200000E-3
  20.791552	0.000000E+0
  20.793552	1.200000E-3
  20.795552	0.000000E+0
  20.797552	1.200000E-3
  20.799552	1.200000E-3
  20.801552	1.200000E-3
  20.803552	0.000000E+0
  20.805552	0.000000E+0
  20.807552	1.200000E-3
  20.809552	0.000000E+0
  20.811552	1.200000E-3
  20.813552	1.200000E-3
  20.815552	1.200000E-3
  20.817552	1.200000E-3
  20.819552	1.200000E-3
  20.821552	1.200000E-3
  20.823552	1.200000E-3
  20.825552	0.000000E+0
  20.827552	0.000000E+0
  20.829552	1.200000E-3
  20.831552	0.000000E+0
  20.833552	0.000000E+0
  20.835552	0.000000E+0
  20.837552	1.200000E-3
  20.839552	1.200000E-3
  20.841552	1.200000E-3
  20.843552	1.200000E-3
  20.845552	1.200000E-3
  20.847552	1.200000E-3
  20.849552	0.000000E+0
  20.851552	1.200000E-3
  20.853552	1.200000E-3
  20.855552	0.000000E+0
  20.857552	0.000000E+0
  20.859552	0.000000E+0
  20.861552	0.000000E+0
  20.863552	1.200000E-3
  20.865552	1.200000E-3
  20.867552	1.200000E-3
  20.869552	0.000000E+0
  20.871552	0.000000E+0
  20.873552	1.200000E-3
  20.875552	0.000000E+0
  20.877552	0.000000E+0
  20.879552	1.200000E-3
  20.881552	0.000000E+0
  20.883552	1.200000E-3
  20.885552	0.000000E+0
  20.887552	1.200000E-3
  20.889552	0.000000E+0
  20.891552	0.000000E+0
  20.893552	1.200000E-3
  20.895552	1.200000E-3
  20.897552	1.200000E-3
  20.899552	0.000000E+0
  20.901552	1.200000E-3
  20.903552	1.200000E-3
  20.905552	1.200000E-3
  20.907552	1.200000E-3
  20.909552	1.200000E-3
  20.911552	0.000000E+0
  20.913552	0.000000E+0
  20.915552	1.200000E-3
  20.917552	0.000000E+0
  20.919552	1.200000E-3
  20.921552	0.000000E+0
  20.923552	1.200000E-3
  20.925552	1.200000E-3
  20.927552	1.200000E-3
  20.929552	1.200000E-3
  20.931552	0.000000E+0
  20.933552	1.200000E-3
  20.935552	1.200000E-3
  20.937552	1.200000E-3
  20.939552	0.000000E+0
  20.941552	0.000000E+0
  20.943552	1.200000E-3
  20.945552	1.200000E-3
  20.947552	1.200000E-3
  20.949552	0.000000E+0
  20.951552	0.000000E+0
  20.953552	1.200000E-3
  20.955552	0.000000E+0
  20.957552	1.200000E-3
  20.959552	0.000000E+0
  20.961552	0.000000E+0
  20.963552	1.200000E-3
  20.965552	0.000000E+0
  20.967552	1.200000E-3
  20.969552	0.000000E+0
  20.971552	1.200000E-3
  20.973552	1.200000E-3
  20.975552	0.000000E+0
  20.977552	1.200000E-3
  20.979552	1.200000E-3
  20.981552	0.000000E+0
  20.983552	1.200000E-3
  20.985552	0.000000E+0
  20.987552	1.200000E-3
  20.989552	1.200000E-3
  20.991552	1.200000E-3
  20.993552	1.200000E-3
  20.995552	1.200000E-3
  20.997552	1.200000E-3
  20.999552	1.200000E-3
  21.001552	0.000000E+0
  21.003552	0.000000E+0
  21.005552	1.200000E-3
  21.007552	0.000000E+0
  21.009552	1.200000E-3
  21.011552	0.000000E+0
  21.013552	1.200000E-3
  21.015552	1.200000E-3
  21.017552	1.200000E-3
  21.019552	1.200000E-3
  21.021552	0.000000E+0
  21.023552	1.200000E-3
  21.025552	1.200000E-3
  21.027552	0.000000E+0
  21.029552	1.200000E-3
  21.031552	0.000000E+0
  21.033552	1.200000E-3
  21.035552	0.000000E+0
  21.037552	0.000000E+0
  21.039552	1.200000E-3
  21.041552	0.000000E+0
  21.043552	0.000000E+0
  21.045552	0.000000E+0
  21.047552	0.000000E+0
  21.049552	1.200000E-3
  21.051552	0.000000E+0
  21.053552	0.000000E+0
  21.055552	0.000000E+0
  21.057552	0.000000E+0
  21.059552	1.200000E-3
  21.061552	0.000000E+0
  21.063552	1.200000E-3
  21.065552	1.200000E-3
  21.067552	0.000000E+0
  21.069552	1.200000E-3
  21.071552	1.200000E-3
  21.073552	1.200000E-3
  21.075552	0.000000E+0
  21.077552	1.200000E-3
  21.079552	1.200000E-3
  21.081552	1.200000E-3
  21.083552	1.200000E-3
  21.085552	0.000000E+0
  21.087552	1.200000E-3
  21.089552	1.200000E-3
  21.091552	1.200000E-3
  21.093552	1.200000E-3
  21.095552	0.000000E+0
  21.097552	1.200000E-3
  21.099552	1.200000E-3
  21.101552	0.000000E+0
  21.103552	1.200000E-3
  21.105552	1.200000E-3
  21.107552	0.000000E+0
  21.109552	1.200000E-3
  21.111552	0.000000E+0
  21.113552	1.200000E-3
  21.115552	0.000000E+0
  21.117552	1.200000E-3
  21.119552	1.200000E-3
  21.121552	0.000000E+0
  21.123552	1.200000E-3
  21.125552	1.200000E-3
  21.127552	1.200000E-3
  21.129552	1.200000E-3
  21.131552	1.200000E-3
  21.133552	0.000000E+0
  21.135552	1.200000E-3
  21.137552	1.200000E-3
  21.139552	0.000000E+0
  21.141552	0.000000E+0
  21.143552	0.000000E+0
  21.145552	0.000000E+0
  21.147552	1.200000E-3
  21.149552	1.200000E-3
  21.151552	0.000000E+0
  21.153552	0.000000E+0
  21.155552	0.000000E+0
  21.157552	0.000000E+0
  21.159552	1.200000E-3
  21.161552	0.000000E+0
  21.163552	0.000000E+0
  21.165552	1.200000E-3
  21.167552	1.200000E-3
  21.169552	1.200000E-3
  21.171552	0.000000E+0
  21.173552	1.200000E-3
  21.175552	1.200000E-3
  21.177552	0.000000E+0
  21.179552	1.200000E-3
  21.181552	1.200000E-3
  21.183552	1.200000E-3
  21.185552	1.200000E-3
  21.187552	0.000000E+0
  21.189552	1.200000E-3
  21.191552	1.200000E-3
  21.193552	0.000000E+0
  21.195552	0.000000E+0
  21.197552	1.200000E-3
  21.199552	1.200000E-3
  21.201552	1.200000E-3
  21.203552	0.000000E+0
  21.205552	0.000000E+0
  21.207552	0.000000E+0
  21.209552	0.000000E+0
  21.211552	0.000000E+0
  21.213552	0.000000E+0
  21.215552	1.200000E-3
  21.217552	1.200000E-3
  21.219552	0.000000E+0
  21.221552	1.200000E-3
  21.223552	1.200000E-3
  21.225552	1.200000E-3
  21.227552	1.200000E-3
  21.229552	0.000000E+0
  21.231552	1.200000E-3
  21.233552	1.200000E-3
  21.235552	1.200000E-3
  21.237552	0.000000E+0
  21.239552	0.000000E+0
  21.241552	1.200000E-3
  21.243552	1.200000E-3
  21.245552	1.200000E-3
  21.247552	0.000000E+0
  21.249552	1.200000E-3
  21.251552	1.200000E-3
  21.253552	0.000000E+0
  21.255552	1.200000E-3
  21.257552	0.000000E+0
  21.259552	1.200000E-3
  21.261552	1.200000E-3
  21.263552	0.000000E+0
  21.265552	1.200000E-3
  21.267552	1.200000E-3
  21.269552	1.200000E-3
  21.271552	1.200000E-3
  21.273552	0.000000E+0
  21.275552	1.200000E-3
  21.277552	1.200000E-3
  21.279552	1.200000E-3
  21.281552	0.000000E+0
  21.283552	1.200000E-3
  21.285552	1.200000E-3
  21.287552	0.000000E+0
  21.289552	1.200000E-3
  21.291552	0.000000E+0
  21.293552	0.000000E+0
  21.295552	1.200000E-3
  21.297552	0.000000E+0
  21.299552	1.200000E-3
  21.301552	1.200000E-3
  21.303552	0.000000E+0
  21.305552	1.200000E-3
  21.307552	1.200000E-3
  21.309552	1.200000E-3
  21.311552	1.200000E-3
  21.313552	0.000000E+0
  21.315552	0.000000E+0
  21.317552	1.200000E-3
  21.319552	1.200000E-3
  21.321552	1.200000E-3
  21.323552	0.000000E+0
  21.325552	1.200000E-3
  21.327552	1.200000E-3
  21.329552	0.000000E+0
  21.331552	0.000000E+0
  21.333552	1.200000E-3
  21.335552	1.200000E-3
  21.337552	0.000000E+0
  21.339552	1.200000E-3
  21.341552	1.200000E-3
  21.343552	1.200000E-3
  21.345552	0.000000E+0
  21.347552	0.000000E+0
  21.349552	1.200000E-3
  21.351552	1.200000E-3
  21.353552	0.000000E+0
  21.355552	0.000000E+0
  21.357552	0.000000E+0
  21.359552	1.200000E-3
  21.361552	0.000000E+0
  21.363552	0.000000E+0
  21.365552	1.200000E-3
  21.367552	0.000000E+0
  21.369552	0.000000E+0
  21.371552	1.200000E-3
  21.373552	0.000000E+0
  21.375552	1.200000E-3
  21.377552	0.000000E+0
  21.379552	1.200000E-3
  21.381552	1.200000E-3
  21.383552	1.200000E-3
  21.385552	1.200000E-3
  21.387552	1.200000E-3
  21.389552	0.000000E+0
  21.391552	1.200000E-3
  21.393552	0.000000E+0
  21.395552	1.200000E-3
  21.397552	1.200000E-3
  21.399552	1.200000E-3
  21.401552	0.000000E+0
  21.403552	1.200000E-3
  21.405552	0.000000E+0
  21.407552	0.000000E+0
  21.409552	1.200000E-3
  21.411552	0.000000E+0
  21.413552	0.000000E+0
  21.415552	1.200000E-3
  21.417552	1.200000E-3
  21.419552	1.200000E-3
  21.421552	0.000000E+0
  21.423552	1.200000E-3
  21.425552	1.200000E-3
  21.427552	0.000000E+0
  21.429552	0.000000E+0
  21.431552	1.200000E-3
  21.433552	0.000000E+0
  21.435552	1.200000E-3
  21.437552	1.200000E-3
  21.439552	0.000000E+0
  21.441552	1.200000E-3
  21.443552	1.200000E-3
  21.445552	1.200000E-3
  21.447552	0.000000E+0
  21.449552	1.200000E-3
  21.451552	1.200000E-3
  21.453552	0.000000E+0
  21.455552	0.000000E+0
  21.457552	0.000000E+0
  21.459552	1.200000E-3
  21.461552	1.200000E-3
  21.463552	0.000000E+0
  21.465552	1.200000E-3
  21.467552	0.000000E+0
  21.469552	1.200000E-3
  21.471552	1.200000E-3
  21.473552	0.000000E+0
  21.475552	1.200000E-3
  21.477552	1.200000E-3
  21.479552	0.000000E+0
  21.481552	1.200000E-3
  21.483552	1.200000E-3
  21.485552	1.200000E-3
  21.487552	0.000000E+0
  21.489552	0.000000E+0
  21.491552	1.200000E-3
  21.493552	1.200000E-3
  21.495552	0.000000E+0
  21.497552	0.000000E+0
  21.499552	0.000000E+0
  21.501552	1.200000E-3
  21.503552	0.000000E+0
  21.505552	0.000000E+0
  21.507552	1.200000E-3
  21.509552	0.000000E+0
  21.511552	0.000000E+0
  21.513552	0.000000E+0
  21.515552	0.000000E+0
  21.517552	1.200000E-3
  21.519552	1.200000E-3
  21.521552	0.000000E+0
  21.523552	0.000000E+0
  21.525552	1.200000E-3
  21.527552	1.200000E-3
  21.529552	0.000000E+0
  21.531552	0.000000E+0
  21.533552	1.200000E-3
  21.535552	0.000000E+0
  21.537552	1.200000E-3
  21.539552	0.000000E+0
  21.541552	0.000000E+0
  21.543552	0.000000E+0
  21.545552	0.000000E+0
  21.547552	1.200000E-3
  21.549552	0.000000E+0
  21.551552	1.200000E-3
  21.553552	0.000000E+0
  21.555552	1.200000E-3
  21.557552	1.200000E-3
  21.559552	1.200000E-3
  21.561552	0.000000E+0
  21.563552	0.000000E+0
  21.565552	0.000000E+0
  21.567552	1.200000E-3
  21.569552	1.200000E-3
  21.571552	1.200000E-3
  21.573552	1.200000E-3
  21.575552	0.000000E+0
  21.577552	1.200000E-3
  21.579552	1.200000E-3
  21.581552	1.200000E-3
  21.583552	1.200000E-3
  21.585552	1.200000E-3
  21.587552	1.200000E-3
  21.589552	0.000000E+0
  21.591552	1.200000E-3
  21.593552	1.200000E-3
  21.595552	0.000000E+0
  21.597552	0.000000E+0
  21.599552	1.200000E-3
  21.601552	0.000000E+0
  21.603552	1.200000E-3
  21.605552	1.200000E-3
  21.607552	1.200000E-3
  21.609552	1.200000E-3
  21.611552	0.000000E+0
  21.613552	0.000000E+0
  21.615552	0.000000E+0
  21.617552	0.000000E+0
  21.619552	1.200000E-3
  21.621552	1.200000E-3
  21.623552	1.200000E-3
  21.625552	1.200000E-3
  21.627552	1.200000E-3
  21.629552	1.200000E-3
  21.631552	0.000000E+0
  21.633552	1.200000E-3
  21.635552	0.000000E+0
  21.637552	1.200000E-3
  21.639552	0.000000E+0
  21.641552	1.200000E-3
  21.643552	1.200000E-3
  21.645552	0.000000E+0
  21.647552	1.200000E-3
  21.649552	0.000000E+0
  21.651552	1.200000E-3
  21.653552	0.000000E+0
  21.655552	0.000000E+0
  21.657552	0.000000E+0
  21.659552	0.000000E+0
  21.661552	1.200000E-3
  21.663552	1.200000E-3
  21.665552	1.200000E-3
  21.667552	0.000000E+0
  21.669552	0.000000E+0
  21.671552	1.200000E-3
  21.673552	1.200000E-3
  21.675552	1.200000E-3
  21.677552	1.200000E-3
  21.679552	0.000000E+0
  21.681552	1.200000E-3
  21.683552	0.000000E+0
  21.685552	1.200000E-3
  21.687552	0.000000E+0
  21.689552	0.000000E+0
  21.691552	1.200000E-3
  21.693552	0.000000E+0
  21.695552	1.200000E-3
  21.697552	1.200000E-3
  21.699552	1.200000E-3
  21.701552	1.200000E-3
  21.703552	0.000000E+0
  21.705552	1.200000E-3
  21.707552	0.000000E+0
  21.709552	1.200000E-3
  21.711552	1.200000E-3
  21.713552	0.000000E+0
  21.715552	1.200000E-3
  21.717552	1.200000E-3
  21.719552	1.200000E-3
  21.721552	1.200000E-3
  21.723552	1.200000E-3
  21.725552	1.200000E-3
  21.727552	1.200000E-3
  21.729552	0.000000E+0
  21.731552	1.200000E-3
  21.733552	0.000000E+0
  21.735552	0.000000E+0
  21.737552	0.000000E+0
  21.739552	1.200000E-3
  21.741552	1.200000E-3
  21.743552	1.200000E-3
  21.745552	0.000000E+0
  21.747552	0.000000E+0
  21.749552	0.000000E+0
  21.751552	1.200000E-3
  21.753552	1.200000E-3
  21.755552	0.000000E+0
  21.757552	1.200000E-3
  21.759552	1.200000E-3
  21.761552	1.200000E-3
  21.763552	0.000000E+0
  21.765552	1.200000E-3
  21.767552	1.200000E-3
  21.769552	1.200000E-3
  21.771552	1.200000E-3
  21.773552	1.200000E-3
  21.775552	1.200000E-3
  21.777552	1.200000E-3
  21.779552	0.000000E+0
  21.781552	1.200000E-3
  21.783552	1.200000E-3
  21.785552	1.200000E-3
  21.787552	1.200000E-3
  21.789552	1.200000E-3
  21.791552	1.200000E-3
  21.793552	0.000000E+0
  21.795552	1.200000E-3
  21.797552	0.000000E+0
  21.799552	2.400000E-3
  21.801552	1.200000E-3
  21.803552	0.000000E+0
  21.805552	1.200000E-3
  21.807552	1.200000E-3
  21.809552	1.200000E-3
