waveform	[0]
t0	16.07.2015  16:21:22.536446
delta t	0.002000

time	Y[0]
  22.536446	-2.000000E-3
  22.538446	-3.200000E-3
  22.540446	-3.200000E-3
  22.542446	-4.400000E-3
  22.544446	-4.400000E-3
  22.546446	-3.200000E-3
  22.548446	-6.800000E-3
  22.550446	-5.600000E-3
  22.552446	-5.600000E-3
  22.554446	-3.200000E-3
  22.556446	-4.400000E-3
  22.558446	-4.400000E-3
  22.560446	-3.200000E-3
  22.562446	-2.000000E-3
  22.564446	-2.000000E-3
  22.566446	-3.200000E-3
  22.568446	-2.000000E-3
  22.570446	-2.000000E-3
  22.572446	-2.000000E-3
  22.574446	-2.000000E-3
  22.576446	-2.000000E-3
  22.578446	-3.200000E-3
  22.580446	-3.200000E-3
  22.582446	-4.400000E-3
  22.584446	-4.400000E-3
  22.586446	-3.200000E-3
  22.588446	-5.600000E-3
  22.590446	-5.600000E-3
  22.592446	-5.600000E-3
  22.594446	-4.400000E-3
  22.596446	-4.400000E-3
  22.598446	-4.400000E-3
  22.600446	-3.200000E-3
  22.602446	-2.000000E-3
  22.604446	-2.000000E-3
  22.606446	-3.200000E-3
  22.608446	-2.000000E-3
  22.610446	-2.000000E-3
  22.612446	-2.000000E-3
  22.614446	-3.200000E-3
  22.616446	-3.200000E-3
  22.618446	-3.200000E-3
  22.620446	-3.200000E-3
  22.622446	-4.400000E-3
  22.624446	-5.600000E-3
  22.626446	-3.200000E-3
  22.628446	-5.600000E-3
  22.630446	-5.600000E-3
  22.632446	-5.600000E-3
  22.634446	-4.400000E-3
  22.636446	-4.400000E-3
  22.638446	-4.400000E-3
  22.640446	-3.200000E-3
  22.642446	-2.000000E-3
  22.644446	-2.000000E-3
  22.646446	-3.200000E-3
  22.648446	-2.000000E-3
  22.650446	-2.000000E-3
  22.652446	-2.000000E-3
  22.654446	-3.200000E-3
  22.656446	-3.200000E-3
  22.658446	-3.200000E-3
  22.660446	-3.200000E-3
  22.662446	-4.400000E-3
  22.664446	-3.200000E-3
  22.666446	-5.600000E-3
  22.668446	-5.600000E-3
  22.670446	-4.400000E-3
  22.672446	-4.400000E-3
  22.674446	-3.200000E-3
  22.676446	-2.000000E-3
  22.678446	-3.200000E-3
  22.680446	-2.000000E-3
  22.682446	-3.200000E-3
  22.684446	-3.200000E-3
  22.686446	-3.200000E-3
  22.688446	-4.400000E-3
  22.690446	-3.200000E-3
  22.692446	-5.600000E-3
  22.694446	-4.400000E-3
  22.696446	-3.200000E-3
  22.698446	-2.000000E-3
  22.700446	-3.200000E-3
  22.702446	-2.000000E-3
  22.704446	-2.000000E-3
  22.706446	-3.200000E-3
  22.708446	-3.200000E-3
  22.710446	-4.400000E-3
  22.712446	-3.200000E-3
  22.714446	-5.600000E-3
  22.716446	-4.400000E-3
  22.718446	-4.400000E-3
  22.720446	-4.400000E-3
  22.722446	-3.200000E-3
  22.724446	-2.000000E-3
  22.726446	-2.000000E-3
  22.728446	-2.000000E-3
  22.730446	-2.000000E-3
  22.732446	-3.200000E-3
  22.734446	-3.200000E-3
  22.736446	-5.600000E-3
  22.738446	-3.200000E-3
  22.740446	-5.600000E-3
  22.742446	-4.400000E-3
  22.744446	-4.400000E-3
  22.746446	-3.200000E-3
  22.748446	-2.000000E-3
  22.750446	-3.200000E-3
  22.752446	-2.000000E-3
  22.754446	-2.000000E-3
  22.756446	-2.000000E-3
  22.758446	-2.000000E-3
  22.760446	-4.400000E-3
  22.762446	-3.200000E-3
  22.764446	-5.600000E-3
  22.766446	-5.600000E-3
  22.768446	-4.400000E-3
  22.770446	-4.400000E-3
  22.772446	-3.200000E-3
  22.774446	-2.000000E-3
  22.776446	-3.200000E-3
  22.778446	-2.000000E-3
  22.780446	-3.200000E-3
  22.782446	-2.000000E-3
  22.784446	-4.400000E-3
  22.786446	-3.200000E-3
  22.788446	-5.600000E-3
  22.790446	-5.600000E-3
  22.792446	-4.400000E-3
  22.794446	-4.400000E-3
  22.796446	-3.200000E-3
  22.798446	-2.000000E-3
  22.800446	-3.200000E-3
  22.802446	-2.000000E-3
  22.804446	-2.000000E-3
  22.806446	-3.200000E-3
  22.808446	-3.200000E-3
  22.810446	-4.400000E-3
  22.812446	-3.200000E-3
  22.814446	-5.600000E-3
  22.816446	-5.600000E-3
  22.818446	-4.400000E-3
  22.820446	-3.200000E-3
  22.822446	-2.000000E-3
  22.824446	-3.200000E-3
  22.826446	-2.000000E-3
  22.828446	-2.000000E-3
  22.830446	-3.200000E-3
  22.832446	-2.000000E-3
  22.834446	-4.400000E-3
  22.836446	-3.200000E-3
  22.838446	-5.600000E-3
  22.840446	-5.600000E-3
  22.842446	-4.400000E-3
  22.844446	-4.400000E-3
  22.846446	-3.200000E-3
  22.848446	-2.000000E-3
  22.850446	-3.200000E-3
  22.852446	-2.000000E-3
  22.854446	-2.000000E-3
  22.856446	-3.200000E-3
  22.858446	-3.200000E-3
  22.860446	-4.400000E-3
  22.862446	-4.400000E-3
  22.864446	-4.400000E-3
  22.866446	-4.400000E-3
  22.868446	-4.400000E-3
  22.870446	-4.400000E-3
  22.872446	-2.000000E-3
  22.874446	-2.000000E-3
  22.876446	-2.000000E-3
  22.878446	-2.000000E-3
  22.880446	-2.000000E-3
  22.882446	-3.200000E-3
  22.884446	-3.200000E-3
  22.886446	-5.600000E-3
  22.888446	-6.800000E-3
  22.890446	-5.600000E-3
  22.892446	-4.400000E-3
  22.894446	-4.400000E-3
  22.896446	-4.400000E-3
  22.898446	-3.200000E-3
  22.900446	-2.000000E-3
  22.902446	-2.000000E-3
  22.904446	-2.000000E-3
  22.906446	-3.200000E-3
  22.908446	-3.200000E-3
  22.910446	-3.200000E-3
  22.912446	-4.400000E-3
  22.914446	-6.800000E-3
  22.916446	-5.600000E-3
  22.918446	-4.400000E-3
  22.920446	-4.400000E-3
  22.922446	-4.400000E-3
  22.924446	-3.200000E-3
  22.926446	-2.000000E-3
  22.928446	-2.000000E-3
  22.930446	-2.000000E-3
  22.932446	-3.200000E-3
  22.934446	-3.200000E-3
  22.936446	-3.200000E-3
  22.938446	-4.400000E-3
  22.940446	-3.200000E-3
  22.942446	-5.600000E-3
  22.944446	-4.400000E-3
  22.946446	-4.400000E-3
  22.948446	-4.400000E-3
  22.950446	-3.200000E-3
  22.952446	-2.000000E-3
  22.954446	-2.000000E-3
  22.956446	-2.000000E-3
  22.958446	-3.200000E-3
  22.960446	-3.200000E-3
  22.962446	-4.400000E-3
  22.964446	-4.400000E-3
  22.966446	-6.800000E-3
  22.968446	-5.600000E-3
  22.970446	-4.400000E-3
  22.972446	-4.400000E-3
  22.974446	-3.200000E-3
  22.976446	-2.000000E-3
  22.978446	-3.200000E-3
  22.980446	-2.000000E-3
  22.982446	-2.000000E-3
  22.984446	-2.000000E-3
