waveform	[0]
t0	24.07.2015  13:32:22,519221
delta t	0,002000

time	Y[0]
  22,519221	2,013800E-3
  22,521221	2,013800E-3
  22,523221	2,013800E-3
  22,525221	4,413800E-3
  22,527221	2,013800E-3
  22,529221	2,013800E-3
  22,531221	8,138000E-4
  22,533221	2,013800E-3
  22,535221	8,138000E-4
  22,537221	2,013800E-3
  22,539221	2,013800E-3
  22,541221	3,213800E-3
  22,543221	2,013800E-3
  22,545221	5,613800E-3
  22,547221	2,013800E-3
  22,549221	2,013800E-3
  22,551221	2,013800E-3
  22,553221	2,013800E-3
  22,555221	8,138000E-4
  22,557221	2,013800E-3
  22,559221	2,013800E-3
  22,561221	2,013800E-3
  22,563221	3,213800E-3
  22,565221	5,613800E-3
  22,567221	3,213800E-3
  22,569221	2,013800E-3
  22,571221	8,138000E-4
  22,573221	2,013800E-3
  22,575221	-3,862000E-4
  22,577221	8,138000E-4
  22,579221	2,013800E-3
  22,581221	3,213800E-3
  22,583221	3,213800E-3
  22,585221	4,413800E-3
  22,587221	2,013800E-3
  22,589221	3,213800E-3
  22,591221	2,013800E-3
  22,593221	2,013800E-3
  22,595221	8,138000E-4
  22,597221	2,013800E-3
  22,599221	2,013800E-3
  22,601221	3,213800E-3
  22,603221	2,013800E-3
  22,605221	5,613800E-3
  22,607221	3,213800E-3
  22,609221	2,013800E-3
  22,611221	2,013800E-3
  22,613221	2,013800E-3
  22,615221	8,138000E-4
  22,617221	2,013800E-3
  22,619221	2,013800E-3
  22,621221	2,013800E-3
  22,623221	3,213800E-3
  22,625221	4,413800E-3
  22,627221	2,013800E-3
  22,629221	2,013800E-3
  22,631221	2,013800E-3
  22,633221	2,013800E-3
  22,635221	-3,862000E-4
  22,637221	2,013800E-3
  22,639221	2,013800E-3
  22,641221	3,213800E-3
  22,643221	2,013800E-3
  22,645221	4,413800E-3
  22,647221	2,013800E-3
  22,649221	3,213800E-3
  22,651221	2,013800E-3
  22,653221	8,138000E-4
  22,655221	8,138000E-4
  22,657221	2,013800E-3
  22,659221	2,013800E-3
  22,661221	3,213800E-3
  22,663221	2,013800E-3
  22,665221	6,813800E-3
  22,667221	2,013800E-3
  22,669221	2,013800E-3
  22,671221	2,013800E-3
  22,673221	2,013800E-3
  22,675221	8,138000E-4
  22,677221	2,013800E-3
  22,679221	2,013800E-3
  22,681221	2,013800E-3
  22,683221	3,213800E-3
  22,685221	3,213800E-3
  22,687221	3,213800E-3
  22,689221	2,013800E-3
  22,691221	2,013800E-3
  22,693221	2,013800E-3
  22,695221	-1,586200E-3
  22,697221	2,013800E-3
  22,699221	2,013800E-3
  22,701221	3,213800E-3
  22,703221	2,013800E-3
  22,705221	4,413800E-3
  22,707221	2,013800E-3
  22,709221	2,013800E-3
  22,711221	2,013800E-3
  22,713221	8,138000E-4
  22,715221	8,138000E-4
  22,717221	8,138000E-4
  22,719221	2,013800E-3
  22,721221	2,013800E-3
  22,723221	3,213800E-3
  22,725221	6,813800E-3
  22,727221	3,213800E-3
  22,729221	2,013800E-3
  22,731221	2,013800E-3
  22,733221	2,013800E-3
  22,735221	8,138000E-4
  22,737221	8,138000E-4
  22,739221	2,013800E-3
  22,741221	2,013800E-3
  22,743221	3,213800E-3
  22,745221	3,213800E-3
  22,747221	3,213800E-3
  22,749221	2,013800E-3
  22,751221	2,013800E-3
  22,753221	2,013800E-3
  22,755221	-3,862000E-4
  22,757221	2,013800E-3
  22,759221	2,013800E-3
  22,761221	3,213800E-3
  22,763221	3,213800E-3
  22,765221	5,613800E-3
  22,767221	3,213800E-3
  22,769221	2,013800E-3
  22,771221	2,013800E-3
  22,773221	8,138000E-4
  22,775221	8,138000E-4
  22,777221	2,013800E-3
  22,779221	2,013800E-3
  22,781221	2,013800E-3
  22,783221	3,213800E-3
  22,785221	5,613800E-3
  22,787221	3,213800E-3
  22,789221	3,213800E-3
  22,791221	2,013800E-3
  22,793221	2,013800E-3
  22,795221	-3,862000E-4
  22,797221	2,013800E-3
  22,799221	2,013800E-3
  22,801221	2,013800E-3
  22,803221	3,213800E-3
  22,805221	4,413800E-3
  22,807221	3,213800E-3
  22,809221	2,013800E-3
  22,811221	2,013800E-3
  22,813221	2,013800E-3
  22,815221	8,138000E-4
  22,817221	2,013800E-3
  22,819221	2,013800E-3
  22,821221	2,013800E-3
  22,823221	3,213800E-3
  22,825221	5,613800E-3
  22,827221	2,013800E-3
  22,829221	2,013800E-3
  22,831221	2,013800E-3
  22,833221	2,013800E-3
  22,835221	8,138000E-4
  22,837221	2,013800E-3
  22,839221	2,013800E-3
  22,841221	3,213800E-3
  22,843221	3,213800E-3
  22,845221	4,413800E-3
  22,847221	2,013800E-3
  22,849221	3,213800E-3
  22,851221	2,013800E-3
  22,853221	2,013800E-3
  22,855221	8,138000E-4
  22,857221	2,013800E-3
  22,859221	2,013800E-3
  22,861221	2,013800E-3
  22,863221	3,213800E-3
  22,865221	5,613800E-3
  22,867221	3,213800E-3
  22,869221	2,013800E-3
  22,871221	2,013800E-3
  22,873221	8,138000E-4
  22,875221	8,138000E-4
  22,877221	2,013800E-3
  22,879221	2,013800E-3
  22,881221	2,013800E-3
  22,883221	3,213800E-3
  22,885221	5,613800E-3
  22,887221	3,213800E-3
  22,889221	2,013800E-3
  22,891221	2,013800E-3
  22,893221	2,013800E-3
  22,895221	8,138000E-4
  22,897221	2,013800E-3
  22,899221	2,013800E-3
  22,901221	3,213800E-3
  22,903221	3,213800E-3
  22,905221	4,413800E-3
  22,907221	3,213800E-3
  22,909221	2,013800E-3
  22,911221	2,013800E-3
  22,913221	2,013800E-3
  22,915221	8,138000E-4
  22,917221	8,138000E-4
  22,919221	2,013800E-3
  22,921221	2,013800E-3
  22,923221	3,213800E-3
  22,925221	5,613800E-3
  22,927221	3,213800E-3
  22,929221	2,013800E-3
  22,931221	2,013800E-3
  22,933221	2,013800E-3
  22,935221	8,138000E-4
  22,937221	2,013800E-3
  22,939221	2,013800E-3
  22,941221	2,013800E-3
  22,943221	3,213800E-3
  22,945221	4,413800E-3
  22,947221	2,013800E-3
  22,949221	2,013800E-3
  22,951221	2,013800E-3
  22,953221	2,013800E-3
  22,955221	8,138000E-4
  22,957221	2,013800E-3
  22,959221	2,013800E-3
  22,961221	2,013800E-3
  22,963221	3,213800E-3
  22,965221	5,613800E-3
  22,967221	3,213800E-3
  22,969221	2,013800E-3
  22,971221	2,013800E-3
  22,973221	2,013800E-3
  22,975221	8,138000E-4
  22,977221	2,013800E-3
  22,979221	2,013800E-3
  22,981221	2,013800E-3
  22,983221	3,213800E-3
  22,985221	5,613800E-3
  22,987221	2,013800E-3
  22,989221	2,013800E-3
  22,991221	2,013800E-3
  22,993221	2,013800E-3
  22,995221	8,138000E-4
  22,997221	2,013800E-3
  22,999221	2,013800E-3
  23,001221	2,013800E-3
  23,003221	3,213800E-3
  23,005221	4,413800E-3
  23,007221	3,213800E-3
  23,009221	2,013800E-3
  23,011221	2,013800E-3
  23,013221	8,138000E-4
  23,015221	8,138000E-4
  23,017221	2,013800E-3
  23,019221	8,138000E-4
  23,021221	2,013800E-3
  23,023221	3,213800E-3
  23,025221	4,413800E-3
  23,027221	2,013800E-3
  23,029221	3,213800E-3
  23,031221	2,013800E-3
  23,033221	2,013800E-3
  23,035221	8,138000E-4
  23,037221	2,013800E-3
  23,039221	2,013800E-3
  23,041221	2,013800E-3
  23,043221	3,213800E-3
  23,045221	4,413800E-3
  23,047221	3,213800E-3
  23,049221	2,013800E-3
  23,051221	2,013800E-3
  23,053221	2,013800E-3
  23,055221	8,138000E-4
  23,057221	8,138000E-4
  23,059221	2,013800E-3
  23,061221	3,213800E-3
  23,063221	3,213800E-3
  23,065221	4,413800E-3
  23,067221	2,013800E-3
  23,069221	2,013800E-3
  23,071221	2,013800E-3
  23,073221	8,138000E-4
  23,075221	8,138000E-4
  23,077221	8,138000E-4
  23,079221	2,013800E-3
  23,081221	2,013800E-3
  23,083221	2,013800E-3
  23,085221	4,413800E-3
  23,087221	2,013800E-3
  23,089221	2,013800E-3
  23,091221	2,013800E-3
  23,093221	8,138000E-4
  23,095221	8,138000E-4
  23,097221	2,013800E-3
  23,099221	2,013800E-3
  23,101221	2,013800E-3
  23,103221	3,213800E-3
  23,105221	4,413800E-3
  23,107221	3,213800E-3
  23,109221	2,013800E-3
  23,111221	2,013800E-3
  23,113221	8,138000E-4
  23,115221	8,138000E-4
  23,117221	8,138000E-4
  23,119221	2,013800E-3
  23,121221	2,013800E-3
  23,123221	3,213800E-3
  23,125221	5,613800E-3
  23,127221	3,213800E-3
  23,129221	3,213800E-3
  23,131221	2,013800E-3
  23,133221	2,013800E-3
  23,135221	8,138000E-4
  23,137221	2,013800E-3
  23,139221	2,013800E-3
  23,141221	2,013800E-3
  23,143221	3,213800E-3
  23,145221	4,413800E-3
  23,147221	3,213800E-3
  23,149221	2,013800E-3
  23,151221	2,013800E-3
  23,153221	2,013800E-3
  23,155221	8,138000E-4
  23,157221	2,013800E-3
  23,159221	2,013800E-3
  23,161221	2,013800E-3
  23,163221	3,213800E-3
  23,165221	4,413800E-3
  23,167221	2,013800E-3
  23,169221	2,013800E-3
  23,171221	2,013800E-3
  23,173221	8,138000E-4
  23,175221	8,138000E-4
  23,177221	2,013800E-3
